"First","Last","Player","Season","Team","Min","Pos","Passes","PassPct","xPassPct","Score","Per100","Distance","Vertical","Comp ($K)","Passes/96","PassPct/96","xPassPct/96","Score/96","Per100/96","Distance/96","Vertical/96","extreme1","extreme2","plotnames"
"Bastian","Schweinsteiger","Bastian Schweinsteiger",2019,"CHI",2870,"CB",1034,0.877,0.831,48.1150099486112,4.65328916330863,22.0336126690632,7.50910694597574,5600,34.5867595818815,0.877176015473888,0.830643123840802,1.6094219355633,4.65328916330863,22.0336126690632,7.50910694597574,265,434,"Schweinsteiger"
"Keegan","Rosenberry","Keegan Rosenberry",2019,"COL",3316,"FB/WB",757,0.861,0.799,47.4126912876964,6.26323530881062,18.8860377889157,3.83644938650307,164.945,21.9155609167672,0.861294583883752,0.798662230795645,1.37262314946286,6.26323530881062,18.8860377889157,3.83644938650307,121,380,"Rosenberry"
"Graham","Zusi","Graham Zusi",2019,"SKC",2538,"FB/WB",934,0.877,0.828,45.6809899061918,4.89089827689419,19.9183868951247,2.17460927960928,688.333,35.3286052009456,0.876873661670236,0.827964678901294,1.7278861430238,4.89089827689419,19.9183868951247,2.17460927960928,254,433,"Zusi"
"Jackson","Yueill","Jackson Yueill",2019,"SJE",2877,"CDM",1405,0.899,0.868,43.1254465430975,3.06942680022046,20.4549618708293,3.10354315122724,190,46.8821689259645,0.898932384341637,0.868238116339432,1.43901385753819,3.06942680022046,20.4549618708293,3.10354315122724,443,504,"Yueill"
"Daniel","Steres","Daniel Steres",2019,"LAG",2806,"CB",615,0.855,0.789,40.8557577449828,6.64321264146062,23.1768025501129,9.21530418250951,155.5,21.0406272273699,0.855284552845528,0.788852426430922,1.39777360781124,6.64321264146062,23.1768025501129,9.21530418250951,85,356,"Steres"
"Chris","Mavinga","Chris Mavinga",2019,"TOR",2269,"CB",665,0.904,0.843,40.4781735586003,6.08694339227072,20.9515379930989,6.0796921797005,663.333,28.1357426178933,0.903759398496241,0.842889964573533,1.71260672614615,6.08694339227072,20.9515379930989,6.0796921797005,320,512,"Mavinga"
"Junior","Moreno","Junior Moreno",2019,"DCU",2770,"CDM",1205,0.899,0.865,40.4151605069637,3.35395522879367,17.7621666404244,2.05980609418283,159.5,41.7617328519856,0.898755186721992,0.865215634434055,1.40066982262401,3.35395522879367,17.7621666404244,2.05980609418283,434,503,"Moreno"
"Leandro","Gonzalez Pirez","Leandro Gonzalez Pirez",2019,"ATL",2879,"CB",1185,0.844,0.811,39.4306898787618,3.32748437795458,24.5333556772906,8.07047,810.008,39.5137200416811,0.843881856540084,0.810607012760539,1.31481286153565,3.32748437795458,24.5333556772906,8.07047,159,318,"Pirez"
"Matias","Vera","Matias Vera",2019,"HOU",2845,"CDM",955,0.921,0.88,39.2077025324106,4.10551858978121,22.3401245759558,2.79071022727273,231.25,32.2249560632689,0.921465968586387,0.880410782688575,1.32300156172633,4.10551858978121,22.3401245759558,2.79071022727273,491,531,"Vera"
"Steven","Birnbaum","Steven Birnbaum",2019,"DCU",3295,"CB",762,0.814,0.762,39.0378322675824,5.1230751007326,19.4127464442255,8.85054838709677,550,22.2009104704097,0.813648293963255,0.762417542955929,1.1373693164455,5.1230751007326,19.4127464442255,8.85054838709677,39,205,"Birnbaum"
"Gustav","Svensson","Gustav Svensson",2019,"SEA",1943,"CDM",811,0.879,0.831,38.8118045572192,4.78567257179028,22.4134021222287,7.06032258064516,600,40.0699948533196,0.879161528976572,0.831304803258669,1.91761875321309,4.78567257179028,22.4134021222287,7.06032258064516,269,440,"Svensson"
"Darlington","Nagbe","Darlington Nagbe",2019,"ATL",3011,"CM",1088,0.933,0.897,38.681060642004,3.55524454430184,18.6067874677002,0.506793103448276,665.5,34.6888077050814,0.932904411764706,0.897351966321687,1.23327194341826,3.55524454430184,18.6067874677002,0.506793103448276,537,544,"Nagbe"
"Dax","McCarty","Dax McCarty",2019,"CHI",3037,"CDM",1298,0.876,0.846,38.5338495448231,2.96870951809115,19.7004108678972,3.11562005277045,700,41.0299637800461,0.875963020030817,0.846275924849905,1.21806044000758,2.96870951809115,19.7004108678972,3.11562005277045,341,428,"McCarty"
"Auro","Auro","Auro",2019,"TOR",2000,"FB/WB",636,0.904,0.844,38.1678024828434,6.00122680547852,17.6718235069423,2.0714,276.667,30.528,0.904088050314465,0.84407578225968,1.83205451917648,6.00122680547852,17.6718235069423,2.0714,331,513,"Auro"
"Walker","Zimmerman","Walker Zimmerman",2019,"LAFC",2325,"CB",731,0.856,0.806,37.155307739973,5.08280543638482,20.5830160161928,7.49024760383386,600,30.1832258064516,0.856361149110807,0.805533094746959,1.53415464216663,5.08280543638482,20.5830160161928,7.49024760383386,137,360,"Zimmerman"
"Lamine","Sane","Lamine Sane",2019,"ORL",2470,"CB",555,0.872,0.807,36.3633269965649,6.55195081019187,20.9891357360676,7.99820247933884,950,21.5708502024291,0.872072072072072,0.806552563970153,1.41331149460333,6.55195081019187,20.9891357360676,7.99820247933884,141,412,"Sane"
"Sebastian","Lletget","Sebastian Lletget",2019,"LAG",2472,"CM",868,0.937,0.895,36.1952618807554,4.16996104616998,17.0414480727784,-0.248813038130381,312.667,33.7087378640777,0.936635944700461,0.894936334238761,1.40564123808759,4.16996104616998,17.0414480727784,-0.248813038130381,533,548,"Lletget"
"Jonathan","Mensah","Jonathan Mensah",2019,"CLB",2324,"CB",584,0.877,0.815,35.9125768616795,6.149413846178,21.8194032202234,6.88203125,894.004,24.1239242685026,0.876712328767123,0.815218190305343,1.48347993920879,6.149413846178,21.8194032202234,6.88203125,181,431,"Mensah"
"Miles","Robinson","Miles Robinson",2019,"ATL",3193,"CB",1131,0.882,0.85,35.5021539479494,3.13900565410693,21.2755777739106,5.14051153460381,201.25,34.0043845912935,0.881520778072502,0.850130721531433,1.06739955496497,3.13900565410693,21.2755777739106,5.14051153460381,365,446,"Robinson"
"Jack","Price","Jack Price",2019,"COL",2397,"CDM",844,0.874,0.833,35.2932643294334,4.1816663897433,21.4147802958404,5.03724932249323,437.5,33.80225281602,0.874407582938389,0.832590919040956,1.41349744498357,4.1816663897433,21.4147802958404,5.03724932249323,271,422,"Price"
"Alexander","Callens","Alexander Callens",2019,"NYC",2352,"CB",614,0.897,0.841,34.8763941377401,5.68019448497396,19.6613676689709,5.10341197822142,664,25.0612244897959,0.897394136807818,0.840592191958078,1.42352629133633,5.68019448497396,19.6613676689709,5.10341197822142,311,501,"Callens"
"Aljaz","Struna","Aljaz Struna",2019,"HOU",2830,"CB",643,0.886,0.834,33.9853342920542,5.28543301587157,20.7717563449119,7.35435087719298,1210,21.8120141342756,0.88646967340591,0.833615343247194,1.15285939647958,5.28543301587157,20.7717563449119,7.35435087719298,277,464,"Struna"
"Matt","Besler","Matt Besler",2019,"SKC",2264,"CB",851,0.858,0.819,33.2001640349626,3.90131187249855,22.1372342238297,6.50521917808219,674.998,36.0848056537102,0.857814336075206,0.81880121735022,1.40778080713622,3.90131187249855,22.1372342238297,6.50521917808219,203,365,"Besler"
"Marco","Delgado","Marco Delgado",2019,"TOR",2717,"CM",1041,0.888,0.856,33.0343011468649,3.17332383735494,18.2558828519006,3.79798701298701,253,36.7817445712183,0.887608069164265,0.855874830790716,1.16720386827347,3.17332383735494,18.2558828519006,3.79798701298701,393,466,"Delgado"
"Drew","Moor","Drew Moor",2019,"TOR",1111,"CB",365,0.932,0.843,32.1712608039379,8.81404405587339,19.4280795814902,7.03427941176471,375,31.5391539153915,0.931506849315068,0.843366408756335,2.77987492095233,8.81404405587339,19.4280795814902,7.03427941176471,323,542,"Moor"
"Jack","Elliott","Jack Elliott",2019,"PHI",3310,"CB",904,0.837,0.802,31.7625444158912,3.51355579821805,23.4127589792652,8.56104359313078,265,26.2187311178248,0.837389380530973,0.802253822548793,0.921209747409532,3.51355579821805,23.4127589792652,8.56104359313078,130,291,"Elliott"
"Raymon","Gaddis","Raymon Gaddis",2019,"PHI",3185,"FB/WB",922,0.874,0.84,31.2600091807544,3.39045652719679,17.8056110467302,0.541755583126551,190,27.7902668759812,0.874186550976139,0.840281985704171,0.942216917222112,3.39045652719679,17.8056110467302,0.541755583126551,307,420,"Gaddis"
"Ryan","Hollingshead","Ryan Hollingshead",2019,"FCD",3225,"FB/WB",871,0.862,0.826,31.2168836668134,3.58402797552393,17.541525409936,0.39323568575233,175,25.9274418604651,0.862227324913892,0.826387045158653,0.929246769616772,3.58402797552393,17.541525409936,0.39323568575233,240,384,"Hollingshead"
"Jordan","Harvey","Jordan Harvey",2019,"LAFC",2510,"FB/WB",772,0.885,0.846,30.1112224068493,3.90041741021364,16.2594300710883,0.950307467057101,165,29.5266932270916,0.884715025906736,0.845710851804599,1.15166428328985,3.90041741021364,16.2594300710883,0.950307467057101,336,461,"Harvey"
"Maynor","Figueroa","Maynor Figueroa",2019,"HOU",2433,"CB",735,0.826,0.786,29.2349616438151,3.9775458018796,22.6456365777902,9.29378088962109,70.25,29.0012330456227,0.825850340136054,0.786074882117258,1.15353732749948,3.9775458018796,22.6456365777902,9.29378088962109,79,250,"Figueroa"
"Cristian","Roldan","Cristian Roldan",2019,"SEA",2733,"CDM",986,0.875,0.846,28.8237808197737,2.92330434277623,21.014881867928,3.57739281575898,596.542,34.6344676180022,0.87525354969574,0.846020506267978,1.01247089597449,2.92330434277623,21.014881867928,3.57739281575898,340,427,"Roldan"
"Justen","Glad","Justen Glad",2019,"RSL",2210,"CB",579,0.845,0.795,28.6662551760673,4.95099398550386,21.6083572631046,7.52767893660532,345,25.1511312217195,0.844559585492228,0.795049645637189,1.24523099407351,4.95099398550386,21.6083572631046,7.52767893660532,108,319,"Glad"
"Wil","Trapp","Wil Trapp",2019,"CLB",2521,"CDM",1111,0.871,0.846,28.1566957980394,2.53435605742929,20.0807400913178,4.17896694214876,593.746,42.3070210234034,0.871287128712871,0.845943568138578,1.07221055002451,2.53435605742929,20.0807400913178,4.17896694214876,337,409,"Trapp"
"Russell","Teibert","Russell Teibert",2019,"VAN",2333,"CM",511,0.924,0.869,27.9299878329038,5.4657510436211,17.2857717432803,1.35319915254237,190,21.027003857694,0.923679060665362,0.869021550229151,1.14928368279416,5.4657510436211,17.2857717432803,1.35319915254237,446,535,"Teibert"
"Guram","Kashia","Guram Kashia",2019,"SJE",2045,"CB",568,0.863,0.815,27.0999701097608,4.77112149819732,23.6016135641891,8.37458163265306,590,26.6640586797066,0.862676056338028,0.814964841356055,1.27217463595943,4.77112149819732,23.6016135641891,8.37458163265306,180,385,"Kashia"
"Sebastian","Mendez","Sebastian Mendez",2019,"ORL",1764,"CM",827,0.909,0.877,26.8440142571927,3.24595093799186,18.6165309313971,2.80664228723404,486.75,45.0068027210884,0.909310761789601,0.876851252409682,1.46089873508532,3.24595093799186,18.6165309313971,2.80664228723404,480,521,"Mendez"
"Jukka","Raitala","Jukka Raitala",2019,"MTL",2249,"CB",652,0.863,0.823,26.6854419261217,4.09285919112297,21.5985394309401,6.19447602131439,290.5,27.8310360160071,0.863496932515337,0.822568340604108,1.13908511556589,4.09285919112297,21.5985394309401,6.19447602131439,218,387,"Raitala"
"Justin","Morrow","Justin Morrow",2019,"TOR",2515,"FB/WB",630,0.883,0.84,26.6126506328582,4.22423025918385,17.233770575735,-1.23438848920863,330,24.0477137176938,0.882539682539683,0.840297379947844,1.01583079950473,4.22423025918385,17.233770575735,-1.23438848920863,309,453,"Morrow"
"Nedum","Onuoha","Nedum Onuoha",2019,"RSL",2505,"CB",483,0.892,0.838,26.1240635514259,5.40870880981903,20.2280117666764,5.23343387470998,NA,18.5101796407186,0.892339544513458,0.838252456415267,1.00116171694087,5.40870880981903,20.2280117666764,5.23343387470998,300,488,"Onuoha"
"Alejandro","Bedoya","Alejandro Bedoya",2019,"PHI",3060,"CM",924,0.893,0.865,25.6172030568123,2.77242457324809,17.3866682496071,2.24828484848485,1266.25,28.9882352941176,0.892857142857143,0.865132897124662,0.803676958645093,2.77242457324809,17.3866682496071,2.24828484848485,432,490,"Bedoya"
"Justin","Hoyte","Justin Hoyte",2019,"CIN",1588,"CB",423,0.891,0.833,24.5518814139068,5.80422728461154,20.0782143273865,3.20413793103448,70.25,25.5717884130982,0.891252955082742,0.833210682236627,1.48424472023618,5.80422728461154,20.0782143273865,3.20413793103448,276,483,"Hoyte"
"Kai","Wagner","Kai Wagner",2019,"PHI",2896,"FB/WB",854,0.856,0.827,24.5438943952322,2.87399231794287,18.2023162748894,-1.24911080711354,360.15,28.3093922651934,0.855971896955503,0.827231973776075,0.813609758957972,2.87399231794287,18.2023162748894,-1.24911080711354,245,359,"Wagner"
"Joe","Corona","Joe Corona",2019,"LAG",2484,"CM",1100,0.889,0.867,24.4219304025173,2.22017549113793,16.9188104954448,3.13510224948875,550,42.512077294686,0.889090909090909,0.86688915417953,0.943842720870232,2.22017549113793,16.9188104954448,3.13510224948875,439,470,"Corona"
"Aaron","Herrera","Aaron Herrera",2019,"RSL",2971,"FB/WB",781,0.84,0.809,24.1447597146034,3.09151852939864,21.2040026714899,1.6459375,86,25.2359474924268,0.839948783610755,0.809033598316769,0.780173992797686,3.09151852939864,21.2040026714899,1.6459375,148,301,"Herrera"
"Frederic","Brillant","Frederic Brillant",2019,"DCU",3204,"CB",647,0.833,0.796,23.9947285875678,3.70861338293166,20.9337928984655,7.6595547309833,300,19.3857677902622,0.833075734157651,0.795989600328334,0.718943178653718,3.70861338293166,20.9337928984655,7.6595547309833,111,272,"Brillant"
"Zarek","Valentin","Zarek Valentin",2019,"POR",1771,"FB/WB",584,0.872,0.831,23.9862188994884,4.10722926361103,21.5143435944229,2.18002946954813,160,31.656691134952,0.871575342465753,0.830503049829643,1.30021288218571,4.10722926361103,21.5143435944229,2.18002946954813,263,411,"Valentin"
"Michael","Boxall","Michael Boxall",2019,"MIN",2768,"CB",500,0.864,0.816,23.8155265897512,4.76310531795024,20.3126079971653,7.15209490740741,317.333,17.3410404624277,0.864,0.816368946820498,0.8259720204538,4.76310531795024,20.3126079971653,7.15209490740741,185,391,"Boxall"
"Florian","Jungwirth","Florian Jungwirth",2019,"SJE",2886,"CB",758,0.848,0.817,23.765332557261,3.13526814739591,24.7099038555194,8.42218506998445,616.675,25.2141372141372,0.848284960422164,0.816932278948205,0.790530812715542,3.13526814739591,24.7099038555194,8.42218506998445,188,327,"Jungwirth"
"Tristan","Blackmon","Tristan Blackmon",2019,"LAFC",1480,"FB/WB",543,0.891,0.848,23.7214378714562,4.36858892660335,18.2072370918069,4.46337809917355,72.984,35.2216216216216,0.89134438305709,0.847658493791057,1.53868786193229,4.36858892660335,18.2072370918069,4.46337809917355,346,484,"Blackmon"
"Steven","Beitashour","Steven Beitashour",2019,"LAFC",2003,"FB/WB",589,0.907,0.866,23.6748381927609,4.01949714647893,17.021597102763,-0.938305243445693,298.375,28.2296555167249,0.906621392190153,0.866426420725363,1.13469019795559,4.01949714647893,17.021597102763,-0.938305243445693,438,517,"Beitashour"
"Auston","Trusty","Auston Trusty",2019,"PHI",2115,"CB",637,0.829,0.792,23.5985484868288,3.70463869494958,22.2404722408229,6.59398674242424,124.1,28.913475177305,0.828885400313972,0.791839013364476,1.07113978947308,3.70463869494958,22.2404722408229,6.59398674242424,93,263,"Trusty"
"Bacary","Sagna","Bacary Sagna",2019,"MTL",2343,"FB/WB",730,0.8,0.768,23.3508867360652,3.19875160768016,17.9105587668579,1.5432448630137,705,29.910371318822,0.8,0.768012483923198,0.956758483423925,3.19875160768016,17.9105587668579,1.5432448630137,48,168,"Sagna"
"Omar","Gonzalez","Omar Gonzalez",2019,"TOR",1353,"CB",418,0.852,0.796,23.3343527466059,5.58238103985786,22.2847590018348,7.27730337078652,NA,29.6585365853659,0.851674641148325,0.795850830749747,1.65565252304077,5.58238103985786,22.2847590018348,7.27730337078652,110,342,"Gonzalez"
"Andreu","Fontas","Andreu Fontas",2019,"SKC",1051,"CB",445,0.892,0.84,23.0737495422363,5.18511225668232,20.849314365216,5.96117128463476,1050,40.6470028544244,0.892134831460674,0.840283708893851,2.10759272697877,5.18511225668232,20.849314365216,5.96117128463476,308,486,"Fontas"
"Greg","Garza","Greg Garza",2019,"CIN",967,"FB/WB",281,0.911,0.83,22.7895888537168,8.11017396929424,17.9766654921466,2.04529296875,270,27.8965873836608,0.911032028469751,0.829930288776808,2.26246176831108,8.11017396929424,17.9766654921466,2.04529296875,259,523,"Garza"
"Judson","Judson","Judson",2019,"SJE",2017,"CDM",763,0.893,0.863,22.7035048240796,2.97555764404713,22.0221077203546,2.68839941262849,305,36.3153197818542,0.892529488859764,0.862773912419293,1.08058327372912,2.97555764404713,22.0221077203546,2.68839941262849,425,489,"Judson"
"Lalas","Abubakar","Lalas Abubakar",2019,"CLB,COL",2245,"CB",360,0.861,0.798,22.6172546762973,6.28257074341593,22.794058883742,7.86191935483871,144.938,15.3942093541203,0.861111111111111,0.798285403676952,0.967152093062158,6.28257074341593,22.794058883742,7.86191935483871,118,378,"Abubakar"
"Paxton","Pomykal","Paxton Pomykal",2019,"FCD",2046,"CAM",634,0.891,0.856,22.5079540014267,3.55015047341115,18.9811327911575,0.656823008849558,105,29.7478005865103,0.891167192429022,0.855665687694911,1.0560916833514,3.55015047341115,18.9811327911575,0.656823008849558,391,482,"Pomykal"
"Rolf","Feltscher","Rolf Feltscher",2019,"LAG",2331,"FB/WB",586,0.831,0.793,22.2673133797944,3.79988282931645,17.1162646915766,2.01072895277207,242.65,24.1338481338481,0.831058020477816,0.793059192184651,0.917057951291403,3.79988282931645,17.1162646915766,2.01072895277207,102,266,"Feltscher"
"Tommy","Smith","Tommy Smith",2019,"COL",2614,"CB",401,0.808,0.753,21.9782690107822,5.48086508997063,23.6321497845235,11.3658333333333,640,14.7268553940321,0.807980049875312,0.753171398975605,0.807159076141964,5.48086508997063,23.6321497845235,11.3658333333333,32,191,"Smith"
"Antonio","Mlinar Delamea","Antonio Mlinar Delamea",2019,"NER",1453,"CB",333,0.901,0.835,21.830788820982,6.55579243873333,22.8246515556013,7.57198333333333,425.004,22.0013764624914,0.900900900900901,0.835342976513568,1.44236457454527,6.55579243873333,22.8246515556013,7.57198333333333,287,509,"Delamea"
"Erik","Godoy","Erik Godoy",2019,"VAN",2802,"CB",587,0.821,0.784,21.6121159791946,3.68179147856807,23.2330842090613,6.30042531120332,449.318,20.1113490364026,0.821124361158433,0.784306446372752,0.740457935047352,3.68179147856807,23.2330842090613,6.30042531120332,73,234,"Godoy"
"Jan","Gregus","Jan Gregus",2019,"MIN",2870,"CDM",1196,0.866,0.848,21.4502220004797,1.79349682278258,20.1918731090291,3.35631274131274,883.5,40.005574912892,0.866220735785953,0.848285767558127,0.717498714998623,1.79349682278258,20.1918731090291,3.35631274131274,349,397,"Gregus"
"Mathieu","Deplagne","Mathieu Deplagne",2019,"CIN",3100,"FB/WB",856,0.826,0.801,21.0261215348728,2.45632260921411,18.8006847472799,1.89595473833098,254.4,26.5083870967742,0.825934579439252,0.801371353347111,0.651131505596061,2.45632260921411,18.8006847472799,1.89595473833098,128,251,"Deplagne"
"Kim","Kee-Hee","Kim Kee-Hee",2019,"SEA",2837,"CB",648,0.858,0.826,20.6704159490764,3.18987900448711,21.8241816686475,7.2106654676259,772,21.9273880860063,0.858024691358025,0.826125901313154,0.699457148787924,3.18987900448711,21.8241816686475,7.2106654676259,236,367,"Kee-Hee"
"Maxime","Chanot","Maxime Chanot",2019,"NYC",3053,"CB",630,0.806,0.774,20.3782182596624,3.23463781899404,21.9998938170833,6.57560039370079,650,19.8100229282673,0.806349206349206,0.774002828159266,0.640782493589123,3.23463781899404,21.9998938170833,6.57560039370079,57,186,"Chanot"
"Seth","Sinovic","Seth Sinovic",2019,"SKC",2039,"FB/WB",621,0.85,0.818,20.158187892288,3.24608500680966,19.0929301832051,-0.83875946969697,143,29.2378616969103,0.85024154589372,0.817780695825623,0.949085844855149,3.24608500680966,19.0929301832051,-0.83875946969697,194,336,"Sinovic"
"Liam","Fraser","Liam Fraser",2019,"TOR",869,"CM",453,0.894,0.85,20.1336861848831,4.44452233661879,21.9212924086217,4.78371604938272,75.875,50.0437284234753,0.894039735099338,0.84959451173315,2.22420468785821,4.44452233661879,21.9212924086217,4.78371604938272,361,492,"Fraser"
"Jakob","Nerwinski","Jakob Nerwinski",2019,"VAN",2167,"FB/WB",497,0.861,0.821,19.9160588756203,4.00725530696586,17.2897676293346,-1.21367990654206,124.125,22.0175357637287,0.861167002012072,0.821094448942414,0.882298870355123,4.00725530696586,17.2897676293346,-1.21367990654206,213,379,"Nerwinski"
"Josh","Williams","Josh Williams",2019,"CLB",1369,"CB",360,0.861,0.806,19.7084758728743,5.47457663135397,20.9157748040648,8.09859677419355,215,25.2447041636231,0.861111111111111,0.806365344797571,1.38204067479615,5.47457663135397,20.9157748040648,8.09859677419355,139,377,"Williams"
"Tim","Parker","Tim Parker",2019,"NYRB",2582,"CB",494,0.719,0.679,19.6202178895473,3.97170402622415,19.783575091716,11.6137042253521,752.2,18.3671572424477,0.718623481781376,0.678906441519135,0.729489123701217,3.97170402622415,19.783575091716,11.6137042253521,7,62,"Parker"
"Hwang","In-Beom","Hwang In-Beom",2019,"VAN",3023,"CM",1083,0.88,0.862,19.4983219057322,1.80039906793464,19.6031464237569,1.89756033578174,655,34.3923255044658,0.879963065558633,0.861959074879287,0.61919910782345,1.80039906793464,19.6031464237569,1.89756033578174,420,441,"In-Beom"
"Russell","Canouse","Russell Canouse",2019,"DCU",2323,"CDM",827,0.881,0.858,19.2539466619492,2.32816767375443,17.9833099436147,1.69865569272977,247.5,34.1764959104606,0.881499395405079,0.858217718667534,0.79568612980935,2.32816767375443,17.9833099436147,1.69865569272977,405,445,"Canouse"
"Felipe","Gutierrez","Felipe Gutierrez",2019,"SKC",2902,"CM",931,0.879,0.858,19.13516497612,2.05533458390118,20.405599535464,1.52888141809291,1650,30.7980702963473,0.878625134264232,0.85807178842522,0.633003389975024,2.05533458390118,20.405599535464,1.52888141809291,403,437,"Gutierrez"
"Eric","Remedi","Eric Remedi",2019,"ATL",2172,"CM",972,0.9,0.881,19.0194237530231,1.95673083878839,19.0771638327627,2.05396571428571,300,42.9613259668508,0.900205761316872,0.880638452928989,0.840637513945774,1.95673083878839,19.0771638327627,2.05396571428571,492,508,"Remedi"
"Jamiro","Monteiro","Jamiro Monteiro",2019,"PHI",2207,"CAM",808,0.897,0.875,18.2141615897417,2.25422791952249,17.8729106180622,2.57568275862069,569.2,35.1463525147259,0.897277227722772,0.874734948527547,0.792278891080745,2.25422791952249,17.8729106180622,2.57568275862069,466,500,"Monteiro"
"Ike","Opara","Ike Opara",2019,"MIN",2749,"CB",529,0.836,0.801,18.1540418323129,3.4317659418361,20.3855393139364,5.76248868778281,367.917,18.4736267733721,0.835538752362949,0.801221092944588,0.633971631830499,3.4317659418361,20.3855393139364,5.76248868778281,126,284,"Opara"
"Harrison","Afful","Harrison Afful",2019,"CLB",2063,"FB/WB",527,0.822,0.787,18.1375321373344,3.44165695205586,19.3297758515611,1.79963048498845,363.8,24.523509452254,0.821631878557875,0.787215309037316,0.844015067951576,3.44165695205586,19.3297758515611,1.79963048498845,82,237,"Afful"
"Laurent","Ciman","Laurent Ciman",2019,"TOR",1338,"CB",383,0.862,0.815,17.9536325633526,4.68763252306855,25.0752088603668,7.6405303030303,435.625,27.4798206278027,0.861618798955614,0.814742473724928,1.28815300902978,4.68763252306855,25.0752088603668,7.6405303030303,179,381,"Ciman"
"Xavier","Arreaga","Xavier Arreaga",2019,"SEA",1198,"CB",281,0.925,0.862,17.6624123901129,6.28555601071633,22.8466139728607,7.40644230769231,500.85,22.5175292153589,0.925266903914591,0.862411343807427,1.4153519110608,6.28555601071633,22.8466139728607,7.40644230769231,423,538,"Arreaga"
"Victor","Cabrera","Victor Cabrera",2019,"MTL",1261,"CB",434,0.873,0.833,17.6172720836476,4.05927928194645,23.9845992243752,5.63894459102902,300,33.0404440919905,0.873271889400922,0.832679096581457,1.34120390168927,4.05927928194645,23.9845992243752,5.63894459102902,273,416,"Cabrera"
"Franco","Escobar","Franco Escobar",2019,"ATL",2156,"FB/WB",611,0.884,0.855,17.527045533061,2.8685835569658,18.5784305504654,-1.48264814814815,300,27.2059369202226,0.88379705400982,0.855111218440162,0.780425033011994,2.8685835569658,18.5784305504654,-1.48264814814815,387,458,"Escobar"
