"First","Last","Player","Season","Team","Min","Pos","Passes","PassPct","xPassPct","Score","Per100","Distance","Vertical","Comp ($K)","Passes/96","PassPct/96","xPassPct/96","Score/96","Per100/96","Distance/96","Vertical/96","extreme1","extreme2","plotnames"
"Favio","Alvarez","Favio Alvarez",2019,"LAG",1314,"CAM",229,0.769,0.76,1.90174536406993,0.830456490860232,14.7740459945218,1.19573863636364,586.25,16.7305936073059,0.768558951965066,0.760254387056463,0.138940300571319,0.830456490860232,14.7740459945218,1.19573863636364,402,387,"Alvarez"
"Graham","Smith","Graham Smith",2019,"SKC",384,"CB",7,0.857,0.594,1.84072256088257,26.2960365840367,15.6521434981052,1.16916666666667,57.225,1.75,0.857142857142857,0.59418249130249,0.460180640220642,26.2960365840367,15.6521434981052,1.16916666666667,45,526,"Smith"
"Matt","Hedges","Matt Hedges",2019,"FCD",1413,"CB",28,0.75,0.685,1.83138309419155,6.54065390782697,15.9994425259231,-0.525714285714284,575.008,1.90233545647558,0.75,0.68459346092173,0.124425178373948,6.54065390782697,15.9994425259231,-0.525714285714284,190,346,"Hedges"
"Michaell","Chirinos","Michaell Chirinos",2019,"VAN",415,"Wing",66,0.848,0.821,1.82719419896603,2.76847605903944,15.8599137903119,-4.39875,NA,15.2674698795181,0.848484848484849,0.820800087894454,0.422676248435515,2.76847605903944,15.8599137903119,-4.39875,533,518,"Chirinos"
"Fabian","Herbers","Fabian Herbers",2019,"CHI",849,"Wing",142,0.754,0.741,1.75484300777316,1.23580493505152,15.6685401787216,-1.34775700934579,135,16.0565371024735,0.753521126760563,0.741163077410048,0.198427477910746,1.23580493505152,15.6685401787216,-1.34775700934579,339,360,"Herbers"
"Donovan","Pines","Donovan Pines",2019,"DCU",661,"CB",19,0.684,0.593,1.73591034114361,9.13637021654531,14.146733615594,0.300769230769225,102,2.75945537065053,0.684210526315789,0.592846824150336,0.252114058622975,9.13637021654531,14.146733615594,0.300769230769225,42,201,"Pines"
"Michael","Salazar","Michael Salazar",2019,"HOU",185,"Wing",21,0.81,0.731,1.6593019515276,7.90143786441713,15.5059013204246,-3.37558823529412,NA,10.8972972972973,0.80952380952381,0.730509430879638,0.861043174846753,7.90143786441713,15.5059013204246,-3.37558823529412,305,460,"Salazar"
"Brek","Shea","Brek Shea",2019,"ATL",953,"FB/WB",226,0.748,0.741,1.64155662804844,0.726352490286919,15.5540413394612,-3.90455621301775,225,22.7660020986359,0.747787610619469,0.7405240857166,0.165361423182214,0.726352490286919,15.5540413394612,-3.90455621301775,335,344,"Shea"
"Jesus","Ferreira","Jesus Ferreira",2019,"FCD",2598,"F",282,0.766,0.76,1.63445281237365,0.579593195877182,16.1330802244798,1.06055555555556,70.25,10.4203233256351,0.765957446808511,0.760161514849739,0.0603954849837839,0.579593195877182,16.1330802244798,1.06055555555556,401,381,"Ferreira"
"Emil","Cuello","Emil Cuello",2019,"LAG",217,"Wing",31,0.774,0.722,1.6297752559185,5.25733953522097,16.5008651896986,-3.00916666666667,70.25,13.7142857142857,0.774193548387097,0.721620153034887,0.721006564830305,5.25733953522097,16.5008651896986,-3.00916666666667,286,398,"Cuello"
"Brent","Kallman","Brent Kallman",2019,"MIN",701,"CB",11,0.818,0.672,1.60633887350559,14.6030806682327,14.1269734902187,-4.80444444444444,136.456,1.50641940085592,0.818181818181818,0.672151011499492,0.219983640308897,14.6030806682327,14.1269734902187,-4.80444444444444,155,476,"Kallman"
"Diedie","Traore","Diedie Traore",2019,"LAG",238,"FB/WB",23,0.826,0.757,1.59779305756092,6.94692633722139,13.5343189293779,0.0726315789473682,56.25,9.27731092436975,0.826086956521739,0.756617693149525,0.644487955990959,6.94692633722139,13.5343189293779,0.0726315789473682,388,490,"Traore"
"Omar","Gonzalez","Omar Gonzalez",2019,"TOR",674,"CB",10,0.7,0.543,1.57104569673538,15.7104569673538,17.0129367484897,9.41357142857143,NA,1.42433234421365,0.7,0.542895430326462,0.223769120009787,15.7104569673538,17.0129367484897,9.41357142857143,19,233,"Gonzalez"
"Raheem","Edwards","Raheem Edwards",2019,"CHI",262,"FB/WB",28,0.821,0.767,1.5270571783185,5.45377563685179,17.0425602971053,1.225,70.25,10.2595419847328,0.821428571428571,0.766890815060054,0.559532401215939,5.45377563685179,17.0425602971053,1.225,428,484,"Edwards"
"Thomas","McCabe","Thomas McCabe",2019,"CIN",235,"CM",8,1,0.81,1.52248257398605,19.0310321748257,14.9186037966099,0.330625000000002,56.25,3.26808510638298,1,0.809689678251743,0.62195032809643,19.0310321748257,14.9186037966099,0.330625000000002,521,555,"McCabe"
"Michael","Barrios","Michael Barrios",2019,"FCD",2948,"Wing",687,0.627,0.625,1.47630980052055,0.214892256262089,17.7069658004705,-3.68293503480278,500,22.3717774762551,0.627365356622999,0.625216434060378,0.0480752173846584,0.214892256262089,17.7069658004705,-3.68293503480278,72,95,"Barrios"
"Perry","Kitchen","Perry Kitchen",2019,"LAG",517,"CDM",18,0.778,0.696,1.47187387943268,8.17707710795933,13.4481891937848,4.20571428571429,474.167,3.34235976789168,0.777777777777778,0.696007006698184,0.273307335445913,8.17707710795933,13.4481891937848,4.20571428571429,214,404,"Kitchen"
"Eriq","Zavaleta","Eriq Zavaleta",2019,"TOR",886,"CB",33,0.848,0.807,1.35370755195618,4.1021440968369,19.9994089489475,-0.550357142857145,296.962,3.57562076749436,0.848484848484849,0.807463407516479,0.146677116239044,4.1021440968369,19.9994089489475,-0.550357142857145,518,519,"Zavaleta"
"Aljaz","Struna","Aljaz Struna",2019,"HOU",697,"CB",12,0.667,0.556,1.33020602166653,11.0850501805544,17.4751723400957,10.623125,1210,1.65279770444763,0.666666666666667,0.555816164861123,0.183213454921071,11.0850501805544,17.4751723400957,10.623125,21,158,"Struna"
"Jordan","Hamilton","Jordan Hamilton",2019,"TOR,CLB",713,"F",79,0.823,0.806,1.3259591460228,1.67842929876304,14.2531242008561,-5.51115384615385,137.659,10.6367461430575,0.822784810126582,0.806000517138952,0.178530263700125,1.67842929876304,14.2531242008561,-5.51115384615385,515,486,"Hamilton"
"Joseph-Claude","Gyau","Joseph-Claude Gyau",2019,"CIN",490,"Wing",73,0.836,0.818,1.32240613177419,1.81151524900573,13.2639992106167,-3.17852459016393,NA,14.3020408163265,0.835616438356164,0.817501285866107,0.259083650306779,1.81151524900573,13.2639992106167,-3.17852459016393,529,504,"Gyau"
"Will","Johnson","Will Johnson",2019,"ORL",1740,"CM",159,0.805,0.797,1.31574442237616,0.827512215330917,16.7094392232886,-1.6028125,491.004,8.77241379310345,0.805031446540881,0.796756324387571,0.0725927957173052,0.827512215330917,16.7094392232886,-1.6028125,493,452,"Johnson"
"Connor","Maloney","Connor Maloney",2019,"CLB",832,"FB/WB",82,0.744,0.728,1.30977891385555,1.59729135836043,16.0474330856843,-1.1594262295082,70.25,9.46153846153846,0.74390243902439,0.727929525440786,0.151128336214102,1.59729135836043,16.0474330856843,-1.1594262295082,296,333,"Maloney"
"Andres","Rios","Andres Rios",2019,"SJE",316,"F",74,0.811,0.794,1.27093422412873,1.71747868125504,14.834465891388,0.590333333333335,NA,22.4810126582278,0.810810810810811,0.79363602399826,0.386106599735309,1.71747868125504,14.834465891388,0.590333333333335,489,464,"Rios"
"Kenny","Saief","Kenny Saief",2019,"CIN",608,"F",96,0.646,0.633,1.26310520619154,1.31573458978286,17.5138499456948,-1.19266129032258,1511.767,15.1578947368421,0.645833333333333,0.632675987435505,0.199437664135507,1.31573458978286,17.5138499456948,-1.19266129032258,80,125,"Saief"
"Jukka","Raitala","Jukka Raitala",2019,"MTL",1634,"CB",88,0.818,0.804,1.24835603311658,1.41858640126884,16.4277955096951,-3.70236111111111,290.5,5.17013463892289,0.818181818181818,0.80399595416913,0.0733428269150499,1.41858640126884,16.4277955096951,-3.70236111111111,510,478,"Raitala"
"Joe","Corona","Joe Corona",2019,"LAG",2449,"CM",321,0.785,0.781,1.248208835721,0.38885010458598,14.7020669273616,3.01053571428571,550,12.5830951408738,0.785046728971963,0.781158227926103,0.0489293786154413,0.38885010458598,14.7020669273616,3.01053571428571,463,415,"Corona"
"Kevin","Garcia","Kevin Garcia",2019,"HOU",344,"CB",27,0.704,0.658,1.24211429432035,4.60042331229757,15.7346430151505,-1.34973684210526,72.361,7.53488372093023,0.703703703703704,0.657699470580728,0.346636547252189,4.60042331229757,15.7346430151505,-1.34973684210526,121,242,"Garcia"
"Andre","Horta","Andre Horta",2019,"LAFC",198,"CM",44,0.727,0.699,1.22457700222731,2.78312955051661,14.1651489495703,2.285625,1277.5,21.3333333333333,0.727272727272727,0.699441431767561,0.593734304110209,2.78312955051661,14.1651489495703,2.285625,223,292,"Horta"
"Chris","Mueller","Chris Mueller",2019,"ORL",1495,"Wing",391,0.688,0.685,1.20790067873893,0.308926004792565,14.3941437713643,-0.232992565055762,109.375,25.1076923076923,0.687979539641944,0.684890279594018,0.0775641907417639,0.308926004792565,14.3941437713643,-0.232992565055762,191,206,"Mueller"
"Alexandru","Mitrita","Alexandru Mitrita",2019,"NYC",2269,"Wing",390,0.636,0.633,1.18097322247923,0.302813646789546,15.5551655455848,2.32596774193548,500,16.5006610841781,0.635897435897436,0.63286929942954,0.049966253573383,0.302813646789546,15.5551655455848,2.32596774193548,83,105,"Mitrita"
"Fabrice-Jean","Picault","Fabrice-Jean Picault",2019,"PHI",1984,"F",338,0.716,0.713,1.1574949864298,0.342454137996984,16.4647632116561,-4.77297520661157,173.667,16.3548387096774,0.715976331360947,0.712551789980977,0.0560078219240228,0.342454137996984,16.4647632116561,-4.77297520661157,257,267,"Picault"
"Russell","Teibert","Russell Teibert",2019,"VAN",2238,"CM",189,0.751,0.745,1.13396088033914,0.59997930176674,15.8811517105152,-0.76774647887324,190,8.10723860589812,0.751322751322751,0.745322958305084,0.0486417535802311,0.59997930176674,15.8811517105152,-0.76774647887324,353,356,"Teibert"
"Cristian","Higuita","Cristian Higuita",2019,"ORL",686,"CM",98,0.827,0.815,1.10953877866268,1.13218242720682,14.4581769485024,-0.305246913580248,611.663,13.7142857142857,0.826530612244898,0.81520878797283,0.155270732874078,1.13218242720682,14.4581769485024,-0.305246913580248,527,491,"Higuita"
"Roland","Lamah","Roland Lamah",2019,"CIN",1888,"Wing",288,0.684,0.68,1.09770851396025,0.38114878956953,18.0313078683184,-2.15873096446701,806.25,14.6440677966102,0.684027777777778,0.680216289882082,0.055815687150521,0.38114878956953,18.0313078683184,-2.15873096446701,176,200,"Lamah"
"Ashtone","Morgan","Ashtone Morgan",2019,"TOR",329,"FB/WB",46,0.739,0.715,1.09146274626255,2.37274510057076,14.2121540165319,-1.50514705882353,133.5,13.4224924012158,0.739130434782609,0.715402983776901,0.318481530824331,2.37274510057076,14.2121540165319,-1.50514705882353,265,318,"Morgan"
"Lawrence","Olum","Lawrence Olum",2019,"MIN",543,"CDM",25,0.76,0.717,1.0764556825161,4.30582273006439,15.7378566388975,4.12789473684211,70.25,4.41988950276243,0.76,0.716941772699356,0.190312606853675,4.30582273006439,15.7378566388975,4.12789473684211,272,368,"Olum"
"Clement","Bayiha","Clement Bayiha",2019,"MTL",510,"Wing",90,0.689,0.677,1.06590411812067,1.18433790902297,12.7389681273496,-2.62645161290323,67.125,16.9411764705882,0.688888888888889,0.677045509798659,0.200640775175656,1.18433790902297,12.7389681273496,-2.62645161290323,169,209,"Bayiha"
"Collin","Martin","Collin Martin",2019,"MIN",205,"CM",19,0.842,0.786,1.06493563950062,5.6049244184243,19.8307304381974,1.23625,105,8.89756097560976,0.842105263157895,0.786056018973652,0.498701567766142,5.6049244184243,19.8307304381974,1.23625,471,512,"Martin"
"Eric","Alexander","Eric Alexander",2019,"CIN",344,"CDM",30,0.8,0.765,1.05364626646042,3.51215422153474,13.2429452569401,1.55729166666667,270,8.37209302325581,0.8,0.764878457784653,0.294040818547094,3.51215422153474,13.2429452569401,1.55729166666667,422,442,"Alexander"
"Darren","Mattocks","Darren Mattocks",2019,"CIN",1359,"F",132,0.75,0.742,1.04584347270429,0.792305661139614,14.096240218096,-2.34530303030303,520,9.32450331125828,0.75,0.742076943388604,0.0738785676082501,0.792305661139614,14.096240218096,-2.34530303030303,343,354,"Mattocks"
"Olivier","Mbaizo","Olivier Mbaizo",2019,"PHI",215,"FB/WB",56,0.625,0.606,1.04420591332018,1.86465341664318,14.5440261422325,-5.07642857142857,70.875,25.0046511627907,0.625,0.606353465833568,0.466250082226686,1.86465341664318,14.5440261422325,-5.07642857142857,51,93,"Mbaizo"
"Chris","McCann","Chris McCann",2019,"DCU",310,"FB/WB",23,0.696,0.65,1.04294737428427,4.53455380123594,12.3810178384934,-2.918125,608,7.12258064516129,0.695652173913043,0.650306635900684,0.322977251391257,4.53455380123594,12.3810178384934,-2.918125,102,222,"McCann"
"Amar","Sejdic","Amar Sejdic",2019,"MTL",71,"CAM",5,1,0.807,0.963801622390747,19.2760324478149,14.4472728909775,-0.138000000000002,NA,6.76056338028169,1,0.807239675521851,1.30316839083819,19.2760324478149,14.4472728909775,-0.138000000000002,517,554,"Sejdic"
"Justin","Portillo","Justin Portillo",2019,"RSL",194,"CDM",16,0.875,0.816,0.945293545722961,5.90808466076851,19.6779214696486,4.62464285714286,70.25,7.91752577319588,0.875,0.815919153392315,0.467774125718579,5.90808466076851,19.6779214696486,4.62464285714286,528,534,"Portillo"
"Florian","Valot","Florian Valot",2019,"NYRB",132,"CM",22,0.818,0.776,0.917496785521508,4.17043993418867,14.5782372884241,0.619722222222223,74.508,16,0.818181818181818,0.776477418839931,0.667270389470188,4.17043993418867,14.5782372884241,0.619722222222223,451,474,"Valot"
"Shane","O'Neill","Shane O'Neill",2019,"ORL",743,"CB",53,0.755,0.738,0.904426574707036,1.7064652352963,16.189175253234,-2.691,139.5,6.84791386271871,0.754716981132076,0.737652328779113,0.11685726941033,1.7064652352963,16.189175253234,-2.691,322,362,"O'Neill"
"Orji","Okwonkwo","Orji Okwonkwo",2019,"MTL",1845,"Wing",258,0.756,0.752,0.898387806490053,0.34821232809692,15.7915410863504,-4.11641025641026,220,13.4243902439024,0.755813953488372,0.752331830207403,0.0467453818011084,0.34821232809692,15.7915410863504,-4.11641025641026,372,364,"Okwonkwo"
"Javier","Perez","Javier Perez",2019,"LAFC",16,"sub",4,1,0.779,0.88384747505188,22.096186876297,19.6660181887217,7.96375,56.25,24,1,0.77903813123703,5.30308485031128,22.096186876297,19.6660181887217,7.96375,457,550,"Perez"
"Matt","Besler","Matt Besler",2019,"SKC",1197,"CB",28,0.75,0.719,0.872433498501778,3.11583392322063,22.1729864621774,2.85309523809524,674.998,2.24561403508772,0.75,0.718841660767794,0.0699696038898669,3.11583392322063,22.1729864621774,2.85309523809524,279,352,"Besler"
"Ken","Krolicki","Ken Krolicki",2019,"MTL",576,"CM",50,0.82,0.803,0.850599199533458,1.70119839906692,14.631550249556,0.426341463414635,59.95,8.33333333333333,0.82,0.802988016009331,0.141766533255576,1.70119839906692,14.631550249556,0.426341463414635,508,480,"Krolicki"
"Warren","Creavalle","Warren Creavalle",2019,"PHI",394,"CM",40,0.85,0.829,0.841630011796952,2.10407502949238,13.8177375642221,-0.564852941176471,175.3,9.74619289340102,0.85,0.828959249705076,0.205067210996212,2.10407502949238,13.8177375642221,-0.564852941176471,539,522,"Creavalle"
"Andrew","Carleton","Andrew Carleton",2019,"ATL",71,"Wing",17,0.706,0.657,0.828740246593952,4.87494262702325,19.4559297478298,-1.46625,97.4,22.9859154929577,0.705882352941177,0.657132926670944,1.12055019257774,4.87494262702325,19.4559297478298,-1.46625,118,245,"Carleton"
"Chad","Marshall","Chad Marshall",2019,"SEA",388,"CB",5,0.4,0.236,0.818016201257706,16.3603240251541,13.8223450655127,-4.25500000000001,366.25,1.23711340206186,0.4,0.236396759748459,0.202395761135927,16.3603240251541,13.8223450655127,-4.25500000000001,3,10,"Marshall"
"Ryan","Telfer","Ryan Telfer",2019,"TOR",9,"FB/WB",3,1,0.732,0.804155260324478,26.8051753441493,18.1436517463001,-8.62499999999999,70.25,32,1,0.731948246558507,8.57765611012777,26.8051753441493,18.1436517463001,-8.62499999999999,310,544,"Telfer"
"Santiago","Patino","Santiago Patino",2019,"ORL",332,"F",14,0.786,0.729,0.797821670770644,5.69872621979032,17.2882678783553,-0.982727272727272,76.781,4.04819277108434,0.785714285714286,0.728727023516383,0.230695422873439,5.69872621979032,17.2882678783553,-0.982727272727272,298,417,"Patino"
"Jakob","Nerwinski","Jakob Nerwinski",2019,"VAN",2167,"FB/WB",207,0.691,0.687,0.73776372894645,0.356407598524855,14.7241758661861,-2.03381118881119,124.125,9.17028149515459,0.690821256038647,0.687257180053399,0.0326835800548496,0.356407598524855,14.7241758661861,-2.03381118881119,196,212,"Nerwinski"
"Alberth","Elis","Alberth Elis",2019,"HOU",2082,"Wing",315,0.663,0.661,0.724112031981354,0.229876835549636,14.0304820279763,-1.18851674641148,650.34,14.5244956772334,0.663492063492063,0.661193295136567,0.0333884510423679,0.229876835549636,14.0304820279763,-1.18851674641148,131,150,"Elis"
"Ethan","Zubak","Ethan Zubak",2019,"LAG",51,"sub",4,1,0.827,0.692607343196869,17.3151835799217,12.3418955928608,4.91624999999999,78.125,7.52941176470588,1,0.826848164200783,1.30373146954705,17.3151835799217,12.3418955928608,4.91624999999999,537,559,"Zubak"
"Donny","Toia","Donny Toia",2019,"RSL",2279,"FB/WB",233,0.751,0.748,0.672753505408767,0.288735410046681,16.6995375992799,-3.09251428571429,131.254,9.81483106625713,0.751072961373391,0.748185607272924,0.0283388927245466,0.288735410046681,16.6995375992799,-3.09251428571429,359,355,"Toia"
"Peter-Lee","Vassell","Peter-Lee Vassell",2019,"LAFC",203,"CM",28,0.679,0.655,0.662223700433969,2.36508464440703,16.1348062215017,4.35184210526316,72.75,13.2413793103448,0.678571428571429,0.654920582127358,0.313169828776656,2.36508464440703,16.1348062215017,4.35184210526316,112,190,"Vassell"
"Frederic","Brillant","Frederic Brillant",2019,"DCU",1939,"CB",39,0.641,0.624,0.65310898702592,1.67463842827159,16.158339262673,-0.437000000000002,300,1.93089221248066,0.641025641025641,0.624279256742925,0.0323354629987047,1.67463842827159,16.158339262673,-0.437000000000002,71,115,"Brillant"
"Marcos","Lopez","Marcos Lopez",2019,"SJE",1227,"FB/WB",197,0.726,0.723,0.638932205736624,0.32433106890184,18.9946503232159,-4.15286713286713,387.75,15.4132029339853,0.725888324873096,0.722645014184078,0.0499898058278043,0.32433106890184,18.9946503232159,-4.15286713286713,287,287,"Lopez"
"Jonathan","Bornstein","Jonathan Bornstein",2019,"CHI",973,"FB/WB",101,0.703,0.697,0.619969826191662,0.613831511080853,15.8867388481901,1.49823943661972,NA,9.96505652620761,0.702970297029703,0.696831981918894,0.0611686570548813,0.613831511080853,15.8867388481901,1.49823943661972,215,240,"Bornstein"
"Maxime","Chanot","Maxime Chanot",2019,"NYC",1279,"CB",18,0.556,0.521,0.619800582528115,3.44333656960064,14.7580908303305,2.4725,650,1.35105551211884,0.555555555555556,0.521122189859549,0.0465213885243933,3.44333656960064,14.7580908303305,2.4725,12,36,"Chanot"
"Erik","Holt","Erik Holt",2019,"RSL",289,"CB",7,0.714,0.627,0.613158643245697,8.75940918922424,23.4962485173808,2.645,70.25,2.32525951557093,0.714285714285714,0.626691622393472,0.203678995680232,8.75940918922424,23.4962485173808,2.645,73,262,"Holt"
"Abdul","Rwatubyaye","Abdul Rwatubyaye",2019,"SKC",83,"CB",3,1,0.798,0.606093764305115,20.2031254768372,11.5562499417497,2.91333333333334,62.625,3.46987951807229,1,0.797968745231628,0.701024112931217,20.2031254768372,11.5562499417497,2.91333333333334,497,553,"Rwatubyaye"
"Marcelo","Silva","Marcelo Silva",2019,"RSL",672,"CB",8,0.625,0.553,0.573692232370377,7.17115290462971,14.0918182481736,0.667000000000002,776.629,1.14285714285714,0.625,0.553288470953703,0.0819560331957681,7.17115290462971,14.0918182481736,0.667000000000002,20,94,"Silva"
"Sean","Nealis","Sean Nealis",2019,"NYRB",241,"CB",3,0.667,0.479,0.563832178711891,18.794405957063,18.8960310972603,17.02,56.25,1.19502074688797,0.666666666666667,0.478722607096036,0.224597050441251,18.794405957063,18.8960310972603,17.02,7,159,"Nealis"
"Robin","Jansson","Robin Jansson",2019,"ORL",970,"CB",16,0.688,0.654,0.53370900824666,3.33568130154163,18.5067023575858,0.334545454545455,289.8,1.58350515463918,0.6875,0.654143186984584,0.0528206853522468,3.33568130154163,18.5067023575858,0.334545454545455,110,205,"Jansson"
"Rodney","Wallace","Rodney Wallace",2019,"SKC",26,"FB/WB",1,1,0.472,0.528437525033951,52.8437525033951,16.9356790534067,16.675,360,3.69230769230769,1,0.471562474966049,1.9511539385869,52.8437525033951,16.9356790534067,16.675,6,558,"Wallace"
"Jordy","Delem","Jordy Delem",2019,"SEA",1488,"CDM",55,0.745,0.736,0.523404538631439,0.951644615693525,14.6856130989999,3.13865853658537,70.875,3.54838709677419,0.745454545454545,0.73593809929761,0.0337680347504154,0.951644615693525,14.6856130989999,3.13865853658537,319,336,"Delem"
"Andy","Rose","Andy Rose",2019,"VAN",1505,"CM",69,0.681,0.674,0.511723205447201,0.741627833981451,14.2905263128745,-0.445319148936171,192.5,4.40132890365448,0.681159420289855,0.673743141950041,0.0326414802145723,0.741627833981451,14.2905263128745,-0.445319148936171,159,194,"Rose"
"Grant","Lillard","Grant Lillard",2019,"CHI",66,"CB",3,1,0.836,0.492269456386566,16.4089818795522,16.0924665240042,2.29999999999999,97.5,4.36363636363636,1,0.835910181204478,0.716028300198642,16.4089818795522,16.0924665240042,2.29999999999999,542,549,"Lillard"
"Tate","Schmitt","Tate Schmitt",2019,"RSL",95,"F",11,0.818,0.774,0.490859895944596,4.46236269040542,17.9669124225513,1.21388888888889,70.25,11.1157894736842,0.818181818181818,0.773558191277764,0.496026842217697,4.46236269040542,17.9669124225513,1.21388888888889,447,477,"Schmitt"
"Gustav","Svensson","Gustav Svensson",2019,"SEA",1915,"CDM",102,0.765,0.76,0.464729443192474,0.455617101169092,18.107015452436,6.33974358974359,600,5.11331592689295,0.764705882352941,0.76014971134125,0.0232971417997272,0.455617101169092,18.107015452436,6.33974358974359,400,378,"Svensson"
"Akeem","Ward","Akeem Ward",2019,"DCU",49,"FB/WB",1,1,0.539,0.461015999317169,46.1015999317169,15.57562197795,10.12,70.25,1.95918367346939,1,0.538984000682831,0.903215019070372,46.1015999317169,15.57562197795,10.12,18,546,"Ward"
"Siad","Haji","Siad Haji",2019,"SJE",61,"sub",17,0.647,0.62,0.451964586973191,2.65861521748936,13.4275244238034,-1.15,104,26.7540983606557,0.647058823529412,0.620472671354518,0.711288530318464,2.65861521748936,13.4275244238034,-1.15,66,126,"Haji"
"Greg","Garza","Greg Garza",2019,"CIN",967,"FB/WB",129,0.736,0.733,0.449199277907604,0.348216494502018,15.2826038801398,0.616157894736843,270,12.8066184074457,0.736434108527132,0.732951943582112,0.0445947576826576,0.348216494502018,15.2826038801398,0.616157894736843,314,314,"Garza"
"Johan","Blomberg","Johan Blomberg",2019,"COL",88,"CM",14,0.714,0.682,0.448140248656274,3.20100177611624,12.4515455215093,0.552000000000004,250.962,15.2727272727273,0.714285714285714,0.682275696524552,0.48888027126139,3.20100177611624,12.4515455215093,0.552000000000004,181,261,"Blomberg"
"Harrison","Afful","Harrison Afful",2019,"CLB",2063,"FB/WB",313,0.722,0.721,0.447953639552003,0.143116178770608,15.1450907034171,-2.25573008849558,363.8,14.5651963160446,0.722044728434505,0.720613566646799,0.0208451523979604,0.143116178770608,15.1450907034171,-2.25573008849558,283,278,"Afful"
"Ruan","Ruan","Ruan",2019,"ORL",2286,"FB/WB",369,0.667,0.665,0.447365140542393,0.121237165458643,14.695000954978,-3.93384146341463,160,15.496062992126,0.666666666666667,0.66545429501208,0.0187869875293393,0.121237165458643,14.695000954978,-3.93384146341463,144,171,"Ruan"
"Thomas","Chacon","Thomas Chacon",2019,"MIN",90,"Wing",12,0.75,0.715,0.414864629507064,3.4572052458922,13.5578706030066,-6.97666666666667,NA,12.8,0.75,0.715427947541078,0.442522271474202,3.4572052458922,13.5578706030066,-6.97666666666667,266,351,"Chacon"
"Matt","Real","Matt Real",2019,"PHI",79,"FB/WB",17,0.706,0.682,0.411754563450814,2.42208566735773,16.2257296948295,-1.2075,57.225,20.6582278481013,0.705882352941177,0.681661496267599,0.500359975838964,2.42208566735773,16.2257296948295,-1.2075,178,247,"Real"
"Mauricio","Pereyra","Mauricio Pereyra",2019,"ORL",422,"CM",92,0.663,0.659,0.401086553931236,0.435963645577431,16.7979707134429,2.96172131147541,NA,20.9289099526066,0.66304347826087,0.658683841805095,0.0912424388090016,0.435963645577431,16.7979707134429,2.96172131147541,123,149,"Pereyra"
"Nicolas","Hasler","Nicolas Hasler",2019,"CHI,SKC",780,"FB/WB",101,0.713,0.709,0.397039130330087,0.39310804983177,16.3155807665834,-1.46305555555555,183.667,12.4307692307692,0.712871287128713,0.708940206630395,0.0488663545021646,0.39310804983177,16.3155807665834,-1.46305555555555,248,257,"Hasler"
"Eric","Calvillo","Eric Calvillo",2019,"SJE",83,"Wing",18,0.833,0.812,0.385881468653679,2.14378593696488,11.032174048944,-5.98766666666666,135,20.8192771084337,0.833333333333333,0.811895473963685,0.446320734828351,2.14378593696488,11.032174048944,-5.98766666666666,523,499,"Calvillo"
"Fatai","Alashe","Fatai Alashe",2019,"CIN",431,"CM",24,0.833,0.818,0.368500590324403,1.53541912635168,12.677019566096,3.5765,190,5.34570765661253,0.833333333333333,0.817979142069817,0.0820790177984749,1.53541912635168,12.677019566096,3.5765,530,498,"Alashe"
"Eric","Miller","Eric Miller",2019,"MIN,NYC",810,"FB/WB",85,0.765,0.761,0.342379016801707,0.402798843296126,17.3754669289656,-7.59884615384615,124.425,10.0740740740741,0.764705882352941,0.76067789391998,0.0405782538431653,0.402798843296126,17.3754669289656,-7.59884615384615,405,376,"Miller"
"Ema","Twumasi","Ema Twumasi",2019,"FCD",38,"Wing",6,0.833,0.777,0.33599790930748,5.59996515512466,14.591796484895,-6.992,196.9,15.1578947368421,0.833333333333333,0.777333681782087,0.848836823513633,5.59996515512466,14.591796484895,-6.992,455,501,"Twumasi"
"Rodolfo","Zelaya","Rodolfo Zelaya",2019,"LAFC",74,"Wing",15,0.6,0.578,0.331642247736453,2.21094831824302,18.9898854092779,1.53333333333333,185.833,19.4594594594595,0.6,0.57789051681757,0.430238591658102,2.21094831824302,18.9898854092779,1.53333333333333,33,65,"Zelaya"
"Bryan","Reynolds","Bryan Reynolds",2019,"FCD",152,"Wing",33,0.727,0.718,0.310279682278635,0.940241461450408,14.121660870355,-3.80458333333333,70.25,20.8421052631579,0.727272727272727,0.717870312658223,0.195966115123348,0.940241461450408,14.121660870355,-3.80458333333333,275,293,"Reynolds"
"David","Guzman","David Guzman",2019,"POR,CLB",1596,"CDM",156,0.692,0.69,0.309417307376852,0.198344427805675,18.0335793304125,1.44282407407407,320,9.38345864661654,0.692307692307692,0.690324248029636,0.0186115673610137,0.198344427805675,18.0335793304125,1.44282407407407,205,216,"Guzman"
"Alfonso","Ocampo-Chavez","Alfonso Ocampo-Chavez",2019,"SEA",99,"F",7,0.857,0.814,0.300432503223419,4.2918929031917,10.9913350625225,-6.36333333333334,85.75,6.78787878787879,0.857142857142857,0.81422392811094,0.291328487974224,4.2918929031917,10.9913350625225,-6.36333333333334,525,525,"Ocampo-Chavez"
"Wilfried","Zahibo","Wilfried Zahibo",2019,"NER",1617,"CM",89,0.708,0.705,0.287832602858539,0.323407418942179,18.6377561089379,4.62738095238095,583,5.28385899814471,0.707865168539326,0.704631094349904,0.0170883920064439,0.323407418942179,18.6377561089379,4.62738095238095,237,251,"Zahibo"
