"","Player","Nation","Pos","Squad","Matches","League","Rk","Age","Born","MatchesPlayed","Starts","Min","Gls","Ast","PK","PKatt","CrdY","CrdR","xG","npxG","xA","Sh","SoT","FK","SoTperc","GperSh","GperSoT","npxGperSh","G-xG","np:G-xG","PassCmp","PassAtt","PassCmpperc","PassTotDist","PassPrgDist","SPassCmp","SPassAtt","SPassCmpperc","MPassCmp","MPassAtt","MPassCmpperc","LPassCmp","LPassAtt","LPassCmpperc","A-xA","KP","PassF3","PPA","CrsPA","ProgPasses","Att","PassLive","PassDead","PassFK","PassTB","PassPress","PassSw","PassCrs","PassCK","CKIn","CKOut","CKStr","PassGround","PassLow","PassHigh","PassLeft","PassRight","PassHead","PassTI","PassOther","PassOff","PassOut","PassInt","PassBlocks","SCA","SCAPassLive","SCAPassDead","SCADrib","SCASh","SCAFld","GCA","GCAPassLive","GCAPassDead","GCADrib","GCASh","GCAFld","GCAOG","TklTkl","TklTklW","TklDef3rd","TklMid3rd","TklAtt3rd","vDribTkl","vDribAtt","vDribTklperc","vDribPast","Press","PressSucc","Pressperc","PressDef3rd","PressMid3rd","PressAtt3rd","Blocks","BlockSh","BlockShSv","BlockPass","Int","Clr","Err","Touches","TouchesDefPen","TouchesDef3rd","TouchesMid3rd","TouchesAtt3rd","TouchesAttPen","TouchesLive","DribSucc","DribAtt","DribSuccperc","Drib#Pl","DribMegs","Carries","CarryTotDist","CarryPrgDist","Targ","Rec","Recperc","Miscon","Dispos","2CrdY","Fls","Fld","Off","Crs","TklW","PKwon","PKcon","OG","Recov","AerWon","AerLost","AerWonperc"
"127","Patrick Erras","de GER","MF","Nürnberg","Matches","Bundesliga",8.98527004909984,23,1995,19,13,1222,0,0.0736497545008183,0,0,0.0736497545008183,0,0.0515548281505728,0.0515548281505728,0.044189852700491,0.589198036006547,0.0736497545008183,0,12.5,0,0,0.08,-0.0515548281505728,-0.0515548281505728,26.8821603927987,33.3633387888707,80.6,499.050736497545,117.986906710311,0.220949263502455,0.515548281505728,42.9,20.9901800327332,24.5990180032733,85.3,5.67103109656301,8.24877250409165,68.8,0.0294599018003273,0.662847790507365,2.28314238952537,0.147299509001637,0,2.72504091653028,33.3633387888707,32.7004909983633,0.662847790507365,0.44189852700491,0.147299509001637,4.56628477905074,0.736497545008183,0.147299509001637,0.147299509001637,0,0.147299509001637,0,21.3584288052373,5.2291325695581,6.77577741407529,5.15548281505728,22.8314238952537,3.53518821603928,0,0.147299509001637,0.0736497545008183,0.589198036006547,0.368248772504092,0.220949263502455,1.17839607201309,1.03109656301146,0.0736497545008183,0,0.0736497545008183,0,0.147299509001637,0.0736497545008183,0,0,0.0736497545008183,0,0,1.620294599018,0.957446808510638,0.88379705400982,0.589198036006547,0.147299509001637,0.662847790507365,1.39934533551555,47.4,0.736497545008183,12.8150572831424,3.75613747954174,29.3,6.77577741407529,5.37643207855974,0.662847790507365,1.9885433715221,1.10474631751227,0,0.88379705400982,1.84124386252046,3.16693944353519,0,42.569558101473,4.63993453355156,17.0867430441899,23.4206219312602,3.82978723404255,0.957446808510638,41.9803600654664,0,0,NA,0,0,20.1800327332242,95.3027823240589,43.8952536824877,23.5679214402619,22.684124386252,96.3,0.147299509001637,0.368248772504092,0,0.662847790507365,0.147299509001637,0,0.147299509001637,0.957446808510638,0,0.0736497545008183,0,10.4582651391162,2.28314238952537,1.54664484451718,59.6
"128","Michael Esser","de GER","GK","Hannover 96","Matches","Bundesliga",3.84375,30,1987,32,32,2880,0,0,0,0,0.09375,0,0,0,0.01875,0,0,0,NA,NA,NA,NA,0,0,27.09375,38.46875,70.4,942.90625,630.4375,0.03125,0.09375,33.3,11.3125,11.375,99.5,15.75,27,58.3,-0.01875,0.09375,0.96875,0,0,0,38.46875,26.75,11.71875,2.84375,0,3.65625,0.96875,0.03125,0,0,0,0,17.375,1.1875,19.90625,3.53125,28.65625,0,0,4.40625,0.125,0.84375,0.21875,0.15625,0.3125,0.28125,0.03125,0,0,0,0,0,0,0,0,0,0,0.0625,0.03125,0.0625,0,0,0.03125,0.125,25,0.09375,0.15625,0,0,0.15625,0,0,0.03125,0,0,0.03125,0.09375,0.09375,0,42.1875,35.625,42.0625,0.1875,0.03125,0.03125,30.65625,0,0,NA,0,0,22.03125,136.71875,68.875,17.96875,17.875,99.5,0,0,0,0,0.1875,0,0.03125,0.03125,0,0,0,5.40625,0,0.03125,0
"129","Alexander Esswein","de GER","FW,MF","Stuttgart","Matches","Bundesliga",8.92086330935252,28,1990,17,15,1251,0,0,0,0,0.215827338129496,0,0.115107913669065,0.115107913669065,0.158273381294964,1.94244604316547,0.575539568345324,0,29.6,0,0,0.06,-0.115107913669065,-0.115107913669065,22.158273381295,32.3741007194245,68.4,385.827338129496,96.0431654676259,0.719424460431655,2.01438848920863,35.7,17.2661870503597,22.8776978417266,75.5,4.1726618705036,7.48201438848921,55.8,-0.158273381294964,1.29496402877698,1.51079136690647,1.15107913669065,0.719424460431655,3.09352517985611,32.3741007194245,30.5035971223022,1.8705035971223,0.215827338129496,0.0719424460431655,6.97841726618705,1.36690647482014,4.31654676258993,0.719424460431655,0.0719424460431655,0.0719424460431655,0,16.9784172661871,8.20143884892086,7.19424460431655,5.89928057553957,22.8776978417266,1.94244604316547,0.647482014388489,0.359712230215827,0.0719424460431655,0.215827338129496,0.719424460431655,1.79856115107914,3.02158273381295,2.15827338129496,0.215827338129496,0.287769784172662,0,0.359712230215827,0.287769784172662,0.215827338129496,0,0,0,0.0719424460431655,0,1.65467625899281,0.863309352517986,0.719424460431655,0.215827338129496,0.719424460431655,0.287769784172662,1.36690647482014,21.1,1.07913669064748,21.6546762589928,6.47482014388489,29.9,3.52517985611511,11.5827338129496,6.54676258992806,1.51079136690647,0.143884892086331,0,1.36690647482014,1.00719424460432,0.863309352517986,0,44.8920863309352,1.07913669064748,5.17985611510791,19.568345323741,22.3741007194245,3.9568345323741,43.0935251798561,1.07913669064748,1.79856115107914,60,1.15107913669065,0,29.9280575539568,194.532374100719,104.31654676259,48.9928057553957,32.3021582733813,65.9,2.30215827338129,1.79856115107914,0,1.29496402877698,1.22302158273381,0.719424460431655,4.31654676258993,0.863309352517986,0,0,0,5.25179856115108,0.79136690647482,1.51079136690647,34.4
"130","Ewerton","br BRA","DF","Nürnberg","Matches","Bundesliga",8.38926174496644,29,1989,18,15,1341,0,0,0,0,0.134228187919463,0,0.0268456375838926,0.0268456375838926,0,0.536912751677852,0.134228187919463,0,25,0,0,0.05,-0.0268456375838926,-0.0268456375838926,33.0872483221477,38.6577181208054,85.6,722.818791946309,202.41610738255,0.0671140939597315,0.335570469798658,20,22.4161073825503,24.0939597315436,93,10.6040268456376,14.2281879194631,74.5,0,0.0671140939597315,0.939597315436242,0.0671140939597315,0,1.47651006711409,38.6577181208054,37.1812080536913,1.47651006711409,1.40939597315436,0,10,1.20805369127517,0,0,0,0,0,28.3221476510067,3.6241610738255,6.71140939597315,31.4093959731544,4.09395973154362,1.34228187919463,0.0671140939597315,0.201342281879195,0.201342281879195,0.402684563758389,0.402684563758389,0.268456375838926,0.335570469798658,0.268456375838926,0,0,0.0671140939597315,0,0,0,0,0,0,0,0,1.74496644295302,1.20805369127517,1.54362416107383,0.201342281879195,0,0.671140939597315,1.2751677852349,52.6,0.604026845637584,6.57718120805369,2.14765100671141,32.7,5.30201342281879,1.2751677852349,0,1.67785234899329,0.738255033557047,0,0.939597315436242,1.94630872483221,8.9261744966443,0.134228187919463,52.6845637583893,9.59731543624161,36.8456375838926,18.0536912751678,1.00671140939597,0.805369127516778,51.2751677852349,0.671140939597315,0.671140939597315,100,0.671140939597315,0,31.3422818791946,153.355704697987,68.8590604026846,28.1208053691275,27.5167785234899,97.9,0.134228187919463,0.201342281879195,0,1.14093959731544,0.201342281879195,0.0671140939597315,0,1.20805369127517,0,0,0.0671140939597315,10.0671140939597,3.55704697986577,1.34228187919463,72.6
"133","Ralf Fährmann","de GER","GK","Schalke 04","Matches","Bundesliga",7.77551020408163,29,1988,17,16,1470,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,22.4081632653061,31.469387755102,71.2,782.020408163265,504.061224489796,0,0,NA,7.83673469387755,7.95918367346939,98.5,14.5714285714286,23.5102040816327,62,0,0.0612244897959184,0.795918367346939,0,0,0.122448979591837,31.469387755102,21.734693877551,9.73469387755102,2.51020408163265,0,1.40816326530612,0.979591836734694,0,0,0,0,0,13.8367346938776,1.71428571428571,15.9183673469388,1.16326530612245,24.9183673469388,0,0,4.16326530612245,0.183673469387755,0.244897959183673,0,0,0.183673469387755,0.183673469387755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0.0612244897959184,0,0,0.0612244897959184,0,0,0,0,0,0,0.122448979591837,0.0612244897959184,0.0612244897959184,34.5918367346939,28.5918367346939,34.3469387755102,0.183673469387755,0.0612244897959184,0,24.9795918367347,0,0,NA,0,0,17.6938775510204,75.3673469387755,43.3469387755102,14.8163265306122,14.8163265306122,100,0,0,0,0,0,0,0,0,0,0,0,3.91836734693878,0,0,NA
"134","Simon Falette","gn GUI","DF","Eint Frankfurt","Matches","Bundesliga",19.2,26,1992,7,7,600,0,0,0,0,0,0,0.015,0.015,0,0.45,0.15,0,33.3,0,0,0.03,-0.015,-0.015,34.2,46.2,74,691.05,195.6,0.6,1.05,57.1,24.6,30.3,81.2,9,14.85,60.6,0,0,0.9,0,0,2.25,46.2,42.9,3.3,1.65,0,5.1,1.2,0.15,0,0,0,0,29.1,6.75,10.35,31.65,6.15,5.4,1.65,0.3,0,2.4,1.2,0.6,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,1.5,1.2,1.05,0.3,0.15,0.15,0.75,20,0.6,10.05,3.6,35.8,7.05,2.4,0.6,2.25,1.05,0.15,1.2,2.1,5.55,0,57.9,4.65,31.65,28.5,3.3,0.3,54.9,0.15,0.15,100,0.15,0,32.25,211.05,105.6,30.3,29.55,97.5,0.3,0.75,0,0.75,0.6,0.15,0.15,1.2,0,0,0,14.1,1.2,0.75,61.5
"135","Felipe","br BRA","DF","Hannover 96","Matches","Bundesliga",10.6027397260274,31,1987,17,14,1095,0.164383561643836,0,0,0,0.410958904109589,0.0821917808219178,0.0657534246575343,0.0657534246575343,0,0.821917808219178,0.164383561643836,0,20,0.2,1,0.08,0.0986301369863014,0.0986301369863014,30.986301369863,40.8493150684932,75.9,745.890410958904,238.931506849315,0.164383561643836,0.904109589041096,18.2,18.5753424657534,22.2739726027397,83.4,12.2465753424658,17.6712328767123,69.3,0,0,2.13698630136986,0.164383561643836,0,2.21917808219178,40.8493150684932,39.041095890411,1.80821917808219,1.64383561643836,0,4.93150684931507,2.21917808219178,0.0821917808219178,0,0,0,0,25.2328767123288,4.76712328767123,10.8493150684932,30.4109589041096,5.42465753424658,3.53424657534247,0.164383561643836,0.0821917808219178,0.0821917808219178,0.904109589041096,0.410958904109589,0.821917808219178,0.328767123287671,0.164383561643836,0,0,0.0821917808219178,0.0821917808219178,0.164383561643836,0,0,0,0.0821917808219178,0.0821917808219178,0,2.3013698630137,1.64383561643836,1.97260273972603,0.246575342465753,0.0821917808219178,0.246575342465753,0.904109589041096,27.3,0.657534246575343,6.9041095890411,2.46575342465753,35.7,5.34246575342466,1.3972602739726,0.164383561643836,1.97260273972603,0.73972602739726,0,1.23287671232877,3.45205479452055,6.9041095890411,0,54.7397260273973,8.95890410958904,31.1506849315069,23.4246575342466,1.89041095890411,0.986301369863014,53.2602739726027,0.164383561643836,0.246575342465753,66.7,0.164383561643836,0,30.4109589041096,165.616438356164,77.2602739726027,29.4246575342466,28.7671232876712,97.8,0.328767123287671,0.164383561643836,0.0821917808219178,1.3972602739726,1.3972602739726,0,0.0821917808219178,1.64383561643836,0,0.0821917808219178,0,11.4246575342466,1.89041095890411,1.23287671232877,60.5
"137","Gelson Fernandes","ch SUI","MF","Eint Frankfurt","Matches","Bundesliga",5.29887640449438,31,1986,28,28,2225,0.0404494382022472,0,0,0,0.404494382022472,0.0404494382022472,0.0323595505617978,0.0323595505617978,0.00808988764044944,0.161797752808989,0.121348314606742,0,75,0.25,0.33,0.21,0.00808988764044944,0.00808988764044944,29.0831460674157,34.3415730337079,84.7,488.34606741573,128.062921348315,0.28314606741573,1.09213483146067,25.9,24.8359550561798,28.2337078651685,88,3.96404494382022,5.01573033707865,79,-0.00808988764044944,0.161797752808989,2.2247191011236,0.121348314606742,0,2.26516853932584,34.3415730337079,33.9775280898876,0.364044943820225,0.28314606741573,0,5.50112359550562,0.202247191011236,0.0404494382022472,0,0,0,0,25.685393258427,3.88314606741573,4.77303370786517,3.11460674157303,26.7370786516854,3.35730337078652,0.0404494382022472,0.0808988764044944,0,0.242696629213483,0.364044943820225,0.808988764044944,0.444943820224719,0.404494382022472,0.0404494382022472,0,0,0,0.0404494382022472,0.0404494382022472,0,0,0,0,0,3.03370786516854,2.10337078651685,1.41573033707865,1.33483146067416,0.28314606741573,0.768539325842697,2.79101123595506,27.5,2.02247191011236,27.0606741573034,7.72584269662921,28.6,9.99101123595506,14.6831460674157,2.38651685393258,2.06292134831461,0.364044943820225,0.0808988764044944,1.69887640449438,2.18426966292135,0.849438202247191,0,42.6337078651685,1.98202247191011,11.2044943820225,28.1932584269663,4.48988764044944,0.28314606741573,42.2696629213483,0.242696629213483,0.28314606741573,85.7,0.242696629213483,0,23.8247191011236,88.6651685393258,34.7460674157303,23.7842696629213,21.6404494382022,91,0.404494382022472,0.647191011235955,0.0404494382022472,2.26516853932584,0.242696629213483,0,0.0404494382022472,2.10337078651685,0,0,0,12.4584269662921,1.09213483146067,1.61797752808989,40.3
"138","Oliver Fink","de GER","MF","Düsseldorf","Matches","Bundesliga",11.260663507109,36,1982,18,13,1055,0.255924170616114,0,0,0,0.341232227488152,0,0.0682464454976303,0.0682464454976303,0.0682464454976303,0.938388625592417,0.255924170616114,0,27.3,0.27,1,0.08,0.187677725118483,0.187677725118483,20.6445497630332,33.5260663507109,61.6,323.57345971564,154.236966824645,0.682464454976303,2.4739336492891,27.6,17.3175355450237,25.1658767772512,68.8,2.64454976303318,5.88625592417062,44.9,-0.0682464454976303,0.511848341232228,2.64454976303318,0.42654028436019,0.0853080568720379,4.09478672985782,33.5260663507109,33.0995260663507,0.42654028436019,0.0853080568720379,0.170616113744076,9.04265402843602,0.341232227488152,0.853080568720379,0.0853080568720379,0,0,0,16.0379146919431,8.95734597156398,8.53080568720379,8.70142180094787,15.5260663507109,5.03317535545024,0.255924170616114,0.341232227488152,0.255924170616114,1.36492890995261,0.938388625592417,1.53554502369668,1.87677725118483,1.62085308056872,0.0853080568720379,0.0853080568720379,0,0.0853080568720379,0.255924170616114,0.170616113744076,0,0.0853080568720379,0,0,0,3.83886255924171,2.81516587677725,1.36492890995261,2.13270142180095,0.341232227488152,0.853080568720379,3.24170616113744,26.3,2.38862559241706,35.5734597156398,8.44549763033175,23.7,10.6635071090047,20.3886255924171,4.52132701421801,1.10900473933649,0.255924170616114,0,0.853080568720379,1.10900473933649,1.70616113744076,0,47.7725118483412,2.38862559241706,12.3696682464455,25.2511848341232,12.7109004739337,2.21800947867299,47.345971563981,0.853080568720379,1.36492890995261,62.5,1.10900473933649,0.170616113744076,27.1279620853081,142.379146919431,75.0710900473934,41.8009478672986,29.6872037914692,71,1.96208530805687,2.38862559241706,0,2.13270142180095,1.62085308056872,0.255924170616114,0.853080568720379,2.81516587677725,0,0,0,8.61611374407583,4.35071090047393,5.20379146919431,45.5
"139","Alfreð Finnbogason","is ISL","FW","Augsburg","Matches","Bundesliga",8.96629213483146,29,1989,18,17,1335,0.674157303370786,0.0674157303370786,0.269662921348315,0.269662921348315,0.134831460674157,0,0.69438202247191,0.485393258426966,0.0876404494382022,2.42696629213483,0.943820224719101,0,38.9,0.17,0.43,0.2,-0.0202247191011236,-0.0808988764044944,14.8314606741573,22.3820224719101,66.3,242.157303370787,41.123595505618,0.269662921348315,1.8876404494382,14.3,12.2022471910112,17.2584269662921,70.7,2.35955056179775,3.23595505617978,72.9,-0.0202247191011236,1.01123595505618,1.41573033707865,0.674157303370786,0.0674157303370786,1.41573033707865,22.3820224719101,19.8876404494382,2.49438202247191,0,0.0674157303370786,4.85393258426966,0.202247191011236,0.337078651685393,0,0,0,0,13.8876404494382,4.85393258426966,3.64044943820225,3.37078651685393,14.7640449438202,2.56179775280899,0.134831460674157,0.808988764044944,0.0674157303370786,0.404494382022472,1.07865168539326,1.75280898876404,2.08988764044944,1.68539325842697,0,0.134831460674157,0.0674157303370786,0.202247191011236,0.337078651685393,0.202247191011236,0,0,0,0.134831460674157,0,0.539325842696629,0.337078651685393,0.202247191011236,0.269662921348315,0.0674157303370786,0,0.269662921348315,0,0.269662921348315,18,4.17977528089888,23.2,1.01123595505618,7.75280898876404,9.23595505617977,0.876404494382022,0.269662921348315,0,0.606741573033708,0.134831460674157,0.741573033707865,0,33.1011235955056,0.876404494382022,1.95505617977528,16.6516853932584,15.5056179775281,6.06741573033708,30.4044943820225,0.741573033707865,1.34831460674157,55,0.741573033707865,0.0674157303370786,19.9550561797753,109.820224719101,62.6966292134831,45.9775280898876,23.2584269662921,50.6,2.2247191011236,1.75280898876404,0,2.29213483146067,0.741573033707865,1.61797752808989,0.337078651685393,0.337078651685393,0.0674157303370786,0,0,3.97752808988764,0.876404494382022,1.28089887640449,40.6
"141","Emil Forsberg","se SWE","MF,FW","RB Leipzig","Matches","Bundesliga",9.72778222578062,26,1991,20,14,1249,0.288230584467574,0.504403522818255,0.216172938350681,0.216172938350681,0,0,0.309847878302642,0.151321056845476,0.3386709367494,1.87349879903923,0.792634107285829,0.144115292233787,42.3,0.04,0.09,0.08,-0.0216172938350681,-0.0792634107285829,29.1833466773419,38.2626100880705,76.3,494.53162530024,170.416333066453,0.648518815052042,1.94555644515612,33.3,23.2746196957566,27.3819055244195,85,5.26020816653323,8.9351481184948,58.9,0.165732586068855,2.52201761409127,3.67493995196157,2.16172938350681,0.144115292233787,6.55724579663731,38.2626100880705,33.9391513210568,4.32345876701361,1.36909527622098,0.432345876701361,6.55724579663731,1.1529223378703,3.53082465972778,2.37790232185749,0.504403522818255,0.936749399519616,0.0720576461168935,28.6789431545236,3.09847878302642,6.48518815052042,3.3146517213771,32.7862289831865,1.22497998398719,0.216172938350681,0.288230584467574,0.360288230584468,0.576461168935148,1.0808646917534,1.36909527622098,4.97197758206565,3.45876701361089,0.576461168935148,0.288230584467574,0.360288230584468,0.288230584467574,1.22497998398719,0.792634107285829,0.0720576461168935,0.144115292233787,0.144115292233787,0.0720576461168935,0,1.00880704563651,0.432345876701361,0.0720576461168935,0.720576461168935,0.216172938350681,0.432345876701361,1.29703763010408,33.3,0.864691753402722,17.2217774219375,5.5484387510008,32.2,2.52201761409127,8.79103282626101,5.90872698158527,0.936749399519616,0.0720576461168935,0,0.864691753402722,0.216172938350681,0.504403522818255,0,49.9359487590072,0.504403522818255,3.60288230584468,26.5892714171337,25.2922337870296,3.38670936749399,45.3963170536429,1.58526821457166,2.73819055244195,57.9,1.65732586068855,0.0720576461168935,38.6949559647718,235.988791032826,138.855084067254,47.2698158526821,36.2449959967974,76.7,2.59407526020817,1.94555644515612,0,0.504403522818255,1.72938350680544,0.216172938350681,3.53082465972778,0.432345876701361,0,0,0,6.05284227381906,0.504403522818255,0.432345876701361,53.8
"143","Raphael Framberger","de GER","DF,MF","Augsburg","Matches","Bundesliga",22.5,22,1995,7,6,548,0,0,0,0,0.328467153284672,0,0,0,0.147810218978102,0,0,0,NA,NA,NA,NA,0,0,29.7262773722628,46.1496350364964,64.4,521.113138686131,268.357664233577,0.328467153284672,2.13503649635037,15.4,24.1423357664234,31.6970802919708,76.2,5.25547445255475,12.3175182481752,42.7,-0.147810218978102,0.821167883211679,2.95620437956204,1.14963503649635,0.985401459854015,6.56934306569343,46.1496350364964,35.3102189781022,10.8394160583942,0.656934306569343,0.164233576642336,9.52554744525547,0.821167883211679,4.27007299270073,0,0,0,0,22.992700729927,10.1824817518248,12.9744525547445,2.46350364963504,31.3686131386861,1.47810218978102,10.1824817518248,0.328467153284672,0.328467153284672,1.31386861313869,2.2992700729927,3.12043795620438,1.97080291970803,1.31386861313869,0.164233576642336,0.164233576642336,0,0.328467153284672,0,0,0,0,0,0,0,1.64233576642336,0.821167883211679,0.821167883211679,0.656934306569343,0.164233576642336,0.164233576642336,1.31386861313869,12.5,1.14963503649635,12.6459854014599,2.95620437956204,23.4,4.43430656934307,5.09124087591241,3.12043795620438,2.79197080291971,0.492700729927007,0,2.2992700729927,1.80656934306569,1.31386861313869,0,56.6605839416058,3.77737226277372,15.1094890510949,26.4416058394161,19.2153284671533,0.985401459854015,46.1496350364964,1.14963503649635,1.47810218978102,77.8,1.14963503649635,0,31.0401459854015,262.93795620438,144.032846715328,31.0401459854015,26.7700729927007,86.2,0.821167883211679,1.31386861313869,0,0.985401459854015,1.14963503649635,0,4.27007299270073,0.821167883211679,0,0,0,11.6605839416058,0.328467153284672,0.656934306569343,33.3
"144","Mike Frantz","de GER","MF,FW","Freiburg","Matches","Bundesliga",5.60469314079422,31,1986,31,29,2216,0.0812274368231047,0.0406137184115523,0,0,0.0812274368231047,0,0.0771660649819494,0.0771660649819494,0.0446750902527076,0.771660649819495,0.406137184115523,0,52.6,0.11,0.2,0.1,0.00406137184115523,0.00406137184115523,20.6723826714801,27.2518050541516,75.9,395.252707581227,104.458483754513,0.568592057761733,1.17779783393502,48.3,15.3925992779783,19.1696750902527,80.3,4.71119133574007,6.9043321299639,68.2,-0.00406137184115523,0.568592057761733,1.13718411552347,0.609205776173285,0.406137184115523,2.07129963898917,27.2518050541516,25.5054151624549,1.74638989169675,0.446750902527076,0,3.81768953068592,0.52797833935018,1.82761732851986,0,0,0,0,17.1796028880866,3.93953068592058,6.1326714801444,4.30505415162455,17.8294223826715,2.51805054151625,1.21841155234657,0.203068592057762,0,0.568592057761733,0.406137184115523,0.974729241877256,1.09657039711191,0.812274368231047,0,0.0812274368231047,0.0406137184115523,0.162454873646209,0.121841155234657,0.0406137184115523,0,0,0,0.0812274368231047,0,1.25902527075812,0.771660649819495,0.487364620938628,0.568592057761733,0.203068592057762,0.121841155234657,0.852888086642599,14.3,0.731046931407942,13.971119133574,3.33032490974729,23.8,4.67057761732852,6.1326714801444,3.16787003610108,1.46209386281588,0.162454873646209,0,1.29963898916968,0.852888086642599,1.38086642599278,0,35.5776173285199,1.42148014440433,9.58483754512635,19.2915162454874,8.85379061371841,1.54332129963899,33.9936823104693,0.162454873646209,0.406137184115523,40,0.203068592057762,0,22.5406137184115,122.897111913357,62.5451263537906,30.0135379061372,22.5812274368231,75.2,1.13718411552347,0.771660649819495,0,0.812274368231047,1.42148014440433,0.203068592057762,1.82761732851986,0.771660649819495,0.0406137184115523,0,0,6.21389891696751,1.38086642599278,1.29963898916968,51.5
"146","Alexander Fuchs","de GER","MF","Nürnberg","Matches","Bundesliga",19.236641221374,21,1997,9,8,655,0.137404580152672,0,0,0,0.412213740458015,0,0.0824427480916031,0.0824427480916031,0.0824427480916031,0.824427480916031,0.137404580152672,0,16.7,0.17,1,0.1,0.0549618320610687,0.0549618320610687,25.0076335877863,33.3893129770992,74.9,457.419847328244,90.1374045801527,0,1.09923664122137,0,20.6106870229008,25.8320610687023,79.8,4.3969465648855,6.45801526717557,68.1,-0.0824427480916031,1.23664122137405,3.70992366412214,0.274809160305344,0,2.88549618320611,33.3893129770992,32.9770992366412,0.412213740458015,0.274809160305344,0.137404580152672,6.73282442748092,0.824427480916031,0.549618320610687,0,0,0,0,27.3435114503817,2.61068702290076,3.43511450381679,3.84732824427481,26.793893129771,2.06106870229008,0.137404580152672,0.274809160305344,0.137404580152672,0.412213740458015,1.51145038167939,1.51145038167939,1.78625954198473,1.37404580152672,0,0,0.274809160305344,0.137404580152672,0,0,0,0,0,0,0,1.9236641221374,1.51145038167939,0.412213740458015,1.23664122137405,0.274809160305344,0.412213740458015,1.09923664122137,37.5,0.687022900763359,18.2748091603053,3.43511450381679,18.8,3.84732824427481,10.4427480916031,3.98473282442748,1.64885496183206,0,0,1.64885496183206,0.824427480916031,0.549618320610687,0,43.8320610687023,1.37404580152672,8.51908396946565,23.6335877862595,14.5648854961832,1.78625954198473,43.6946564885496,0.961832061068702,1.64885496183206,58.3,0.961832061068702,0,33.9389312977099,189.75572519084,105.251908396947,36.1374045801527,29.5419847328244,81.7,1.37404580152672,1.37404580152672,0,1.9236641221374,1.64885496183206,0,0.549618320610687,1.51145038167939,0,0,0,8.38167938931298,0.274809160305344,0.687022900763359,28.6
"147","Niclas Füllkrug","de GER","FW","Hannover 96","Matches","Bundesliga",11.4118705035971,25,1993,14,13,1112,0.161870503597122,0.0809352517985611,0.0809352517985611,0.0809352517985611,0.0809352517985611,0,0.307553956834532,0.25089928057554,0.072841726618705,3.07553956834532,1.05215827338129,0,34.2,0.03,0.08,0.08,-0.14568345323741,-0.169964028776978,20.8812949640288,30.6744604316547,68.1,318.480215827338,69.3615107913669,0.566546762589928,1.94244604316547,29.2,17.6438848920863,23.7140287769784,74.4,2.67086330935252,5.01798561151079,53.2,0.00809352517985612,1.05215827338129,2.42805755395683,0.566546762589928,0.0809352517985611,2.42805755395683,30.6744604316547,27.9226618705036,2.75179856115108,0,0.0809352517985611,8.3363309352518,0.485611510791367,0.566546762589928,0,0,0,0,16.7535971223022,8.3363309352518,5.58453237410072,5.34172661870504,16.2679856115108,4.85611510791367,0.242805755395683,0.809352517985611,0.161870503597122,0.404676258992806,0.890287769784173,1.4568345323741,2.34712230215827,1.86151079136691,0,0.161870503597122,0.242805755395683,0.0809352517985611,0.404676258992806,0.323741007194245,0,0,0,0.0809352517985611,0,0,0,0,0,0,0,0.890287769784173,0,0.890287769784173,12.8687050359712,2.67086330935252,20.8,0.890287769784173,7.2841726618705,4.69424460431655,1.29496402877698,0.404676258992806,0,0.890287769784173,0.0809352517985611,0.647482014388489,0,42.976618705036,1.05215827338129,2.58992805755396,23.9568345323741,18.7769784172662,4.77517985611511,40.1438848920863,0.485611510791367,1.05215827338129,46.2,0.72841726618705,0,23.6330935251799,124.478417266187,68.7140287769784,52.7697841726619,33.8309352517986,64.1,2.75179856115108,1.86151079136691,0,1.61870503597122,1.13309352517986,0.404676258992806,0.566546762589928,0,0.0809352517985611,0,0,3.23741007194245,3.72302158273381,2.67086330935252,58.2
