"First","Last","Player","Season","Team","Min","Pos","Passes","PassPct","xPassPct","Score","Per100","Distance","Vertical","Comp ($K)","Passes/96","PassPct/96","xPassPct/96","Score/96","Per100/96","Distance/96","Vertical/96","extreme1","extreme2","plotnames"
"Leandro","Gonzalez Pirez","Leandro Gonzalez Pirez",2018,"ATL",2965,"CB",700,0.841,0.813,20.2149232099764,2.88784617285377,25.2616472798878,4.88213073005093,685.004,22.6644182124789,0.841428571428571,0.812550109700034,0.654513533948645,2.88784617285377,25.2616472798878,4.88213073005093,325,410,"Pirez"
"Harold","Cummings","Harold Cummings",2018,"SJE",1990,"CB",484,0.855,0.814,19.8483755532652,4.10090403993083,22.7085033740753,7.70388888888889,300.66267,23.348743718593,0.855371900826446,0.814362860427138,0.957509574428875,4.10090403993083,22.7085033740753,7.70388888888889,329,436,"Cummings"
"Jonathan","Campbell","Jonathan Campbell",2018,"CHI",1069,"CB",293,0.901,0.838,18.5278392806649,6.32349463503922,23.6741298379804,7.48022727272727,128.3,26.3124415341441,0.901023890784983,0.837788944434591,1.66386582875943,6.32349463503922,23.6741298379804,7.48022727272727,390,501,"Campbell"
"Axel","Sjoberg","Axel Sjoberg",2018,"COL",1447,"CB",373,0.909,0.862,17.6520548015833,4.73245437039767,20.3175171753527,4.07656342182891,194.996,24.7463718037319,0.908847184986595,0.861522641282619,1.17111075394056,4.73245437039767,20.3175171753527,4.07656342182891,462,505,"Sjoberg"
"Justen","Glad","Justen Glad",2018,"RSL",3126,"CB",898,0.866,0.848,16.6591488085688,1.85513906554218,23.3670989290273,3.54726221079691,291.7,27.5777351247601,0.866369710467706,0.847818319812284,0.511605337691171,1.85513906554218,23.3670989290273,3.54726221079691,433,458,"Glad"
"Liam","Ridgewell","Liam Ridgewell",2018,"POR",1157,"CB",263,0.798,0.74,15.3153355866671,5.82332151584299,25.7196434650185,10.1977619047619,700,21.8219533275713,0.798479087452472,0.740245872294042,1.27076250330168,5.82332151584299,25.7196434650185,10.1977619047619,153,328,"Ridgewell"
"Michael","Boxall","Michael Boxall",2018,"MIN",3118,"CB",662,0.831,0.808,14.8983149174601,2.25050074281874,21.5573506601564,4.18788181818182,267.34133,20.3822963438101,0.830815709969788,0.808310702541601,0.458703730620964,2.25050074281874,21.5573506601564,4.18788181818182,318,388,"Boxall"
"Jorgen","Skjelvik","Jorgen Skjelvik",2018,"LAG",2761,"CB",542,0.828,0.801,14.8722011595964,2.74394855343107,21.0574040994068,4.74804008908686,1000,18.8453458891706,0.828413284132841,0.800973798598531,0.517106595914979,2.74394855343107,21.0574040994068,4.74804008908686,296,384,"Skjelvik"
"Steve","Birnbaum","Steve Birnbaum",2018,"DCU",3288,"CB",717,0.816,0.795,14.8026703000068,2.06452863319482,21.5296366113365,5.28508547008547,525.004,20.9343065693431,0.815899581589958,0.79525429525801,0.432194753284871,2.06452863319482,21.5296366113365,5.28508547008547,275,363,"Birnbaum"
"Scott","Sutter","Scott Sutter",2018,"ORL",1664,"FB/WB",243,0.844,0.783,14.7583056110889,6.07337679468678,18.7557187920704,5.31917073170732,225,14.0192307692308,0.843621399176955,0.782887631230087,0.851440708332051,6.07337679468678,18.7557187920704,5.31917073170732,243,411,"Sutter"
"Julio","Cascante","Julio Cascante",2018,"POR",1880,"CB",321,0.882,0.837,14.4695051442832,4.50763400133433,22.1534850092046,5.04090106007067,150,16.3914893617021,0.881619937694704,0.836543597681361,0.738868347793184,4.50763400133433,22.1534850092046,5.04090106007067,383,484,"Cascante"
"Mark","McKenzie","Mark McKenzie",2018,"PHI",1727,"CB",366,0.855,0.816,14.2675539329648,3.89823877949857,21.6443450291002,4.52504792332268,64.50004,20.3451071221772,0.855191256830601,0.816208869035615,0.793100855567238,3.89823877949857,21.6443450291002,4.52504792332268,331,435,"McKenzie"
"Nick","Besler","Nick Besler",2018,"RSL",1558,"CB",488,0.881,0.852,14.1204432174563,2.89353344620007,22.8017366512066,5.64890697674419,67.5,30.0693196405648,0.881147540983607,0.852212206521606,0.87006582084455,2.89353344620007,22.8017366512066,5.64890697674419,447,483,"Besler"
"Steven","Beitashour","Steven Beitashour",2018,"LAFC",2821,"FB/WB",380,0.839,0.804,13.6644108425826,3.59589759015331,17.8276413744617,2.79568965517241,298.37504,12.9315845444878,0.839473684210526,0.803514708308993,0.465006537003873,3.59589759015331,17.8276413744617,2.79568965517241,306,405,"Beitashour"
"Drew","Moor","Drew Moor",2018,"TOR",607,"CB",201,0.896,0.828,13.5186792910099,6.72571109005468,19.9723947201605,7.67305555555556,350.004,31.7891268533773,0.895522388059702,0.828265277159155,2.13804483020914,6.72571109005468,19.9723947201605,7.67305555555556,354,497,"Moor"
"Chris","Mavinga","Chris Mavinga",2018,"TOR",982,"CB",266,0.891,0.842,13.0185835957527,4.89420435930553,20.4025986777573,5.32639240506329,563.33337,26.0040733197556,0.890977443609023,0.842035400015967,1.27269249001249,4.89420435930553,20.4025986777573,5.32639240506329,413,491,"Mavinga"
"Rudy","Camacho","Rudy Camacho",2018,"MTL",1662,"CB",429,0.874,0.844,12.9890318629332,3.02774635499609,22.362482431894,5.30748,699.15254,24.7797833935018,0.874125874125874,0.843848410575913,0.750268988472676,3.02774635499609,22.362482431894,5.30748,422,469,"Camacho"
"Ashley","Cole","Ashley Cole",2018,"LAG",2827,"FB/WB",290,0.845,0.801,12.7086556367576,4.3822950471578,19.9744272569403,4.94828571428571,722.49998,9.84789529536611,0.844827586206897,0.801004635735319,0.431563827778115,4.3822950471578,19.9744272569403,4.94828571428571,297,416,"Cole"
"Michael","Parkhurst","Michael Parkhurst",2018,"ATL",3125,"CB",756,0.854,0.838,12.6632100790739,1.67502778823729,24.8086200810926,3.77702012383901,340.008,23.22432,0.854497354497355,0.837747076614982,0.389013813629151,1.67502778823729,24.8086200810926,3.77702012383901,389,432,"Parkhurst"
"Doneil","Henry","Doneil Henry",2018,"VAN",1363,"CB",328,0.835,0.797,12.6553857252001,3.85834930646346,22.7588576595238,8.52846715328467,154.23771,23.1019809244314,0.835365853658537,0.796782360593902,0.89135512077712,3.85834930646346,22.7588576595238,8.52846715328467,280,397,"Henry"
"Alejandro","Fuenmayor","Alejandro Fuenmayor",2018,"HOU",1913,"CB",425,0.816,0.787,12.5160520374775,2.94495342058294,24.4361640341028,6.79891930835735,112.508,21.3277574490329,0.816470588235294,0.787021054029465,0.628092522528928,2.94495342058294,24.4361640341028,6.79891930835735,253,365,"Fuenmayor"
"Auston","Trusty","Auston Trusty",2018,"PHI",3247,"CB",617,0.762,0.742,11.9981829077005,1.94460014711516,22.8781841987792,6.0896170212766,109.1,18.2420696027102,0.761750405186386,0.742304403715234,0.354735312331153,1.94460014711516,22.8781841987792,6.0896170212766,156,260,"Trusty"
"Michael","Bradley","Michael Bradley",2018,"TOR",3034,"CM",740,0.882,0.866,11.8080635033548,1.59568425721011,20.5349865198604,6.32746554364472,6500,23.4146341463415,0.882432432432432,0.866475589860331,0.373623630956513,1.59568425721011,20.5349865198604,6.32746554364472,475,487,"Bradley"
"Jonathan","Spector","Jonathan Spector",2018,"ORL",1129,"CB",237,0.814,0.765,11.6412634477019,4.91192550535947,20.877215125168,7.44341968911917,636.9415,20.1523472099203,0.814345991561181,0.765226736507587,0.989868282532672,4.91192550535947,20.877215125168,7.44341968911917,196,359,"Spector"
"Antonio","Mlinar Delamea","Antonio Mlinar Delamea",2018,"NER",1620,"CB",265,0.826,0.783,11.4682159423828,4.32762865750295,22.6257971058253,6.40271689497717,400.008,15.7037037037037,0.826415094339623,0.783138807764593,0.679597981770833,4.32762865750295,22.6257971058253,6.40271689497717,244,381,"Delamea"
"Rod","Fanni","Rod Fanni",2018,"MTL",2441,"CB",590,0.859,0.84,11.4123394824564,1.93429482753499,22.1440252168488,5.83392504930967,1225,23.2036050798853,0.859322033898305,0.839979085622955,0.448826132861867,1.93429482753499,22.1440252168488,5.83392504930967,403,447,"Fanni"
"Nick","Hagglund","Nick Hagglund",2018,"TOR",1535,"CB",361,0.828,0.797,11.379814133048,3.15230308394683,21.510796301928,4.97576923076923,134.629,22.5771986970684,0.828254847645429,0.796731816805961,0.71170173079649,3.15230308394683,21.510796301928,4.97576923076923,279,383,"Hagglund"
"Leonardo","Leonardo","Leonardo",2018,"HOU",1921,"CB",457,0.847,0.822,11.3216742128134,2.47739041855872,25.6937431117813,5.63529715762274,165.17117,22.8381051535659,0.846827133479212,0.822053229293625,0.565789028854806,2.47739041855872,25.6937431117813,5.63529715762274,341,421,"Leonardo"
"Amro","Tarek","Amro Tarek",2018,"ORL",1823,"CB",448,0.783,0.759,11.1678833663464,2.49283110855946,20.9590296488278,7.6280056980057,88.33337,23.5918815139879,0.783482142857143,0.758553831771548,0.588105761475179,2.49283110855946,20.9590296488278,7.6280056980057,180,298,"Tarek"
"Wil","Trapp","Wil Trapp",2018,"CLB",2796,"CDM",586,0.891,0.872,11.1026282757521,1.89464646343892,21.7599919469313,5.89562260536398,550.004,20.1201716738197,0.890784982935154,0.871838518300764,0.381206121055865,1.89464646343892,21.7599919469313,5.89562260536398,483,490,"Trapp"
"DaMarcus","Beasley","DaMarcus Beasley",2018,"HOU",2387,"FB/WB",287,0.805,0.766,11.0586102048401,3.85317428740073,19.754609167611,5.34675324675325,275.004,11.5425219941349,0.804878048780488,0.766346305906481,0.44475348959558,3.85317428740073,19.754609167611,5.34675324675325,198,341,"Beasley"
"Tony","Rocha","Tony Rocha",2018,"ORL",818,"CM",129,0.891,0.809,10.6490451367572,8.25507374942418,20.5134368634648,3.074,68.90184,15.1393643031785,0.891472868217054,0.808922130722812,1.24976568842138,8.25507374942418,20.5134368634648,3.074,319,492,"Rocha"
"Florian","Jungwirth","Florian Jungwirth",2018,"SJE",2543,"CM",425,0.861,0.836,10.6299762427807,2.50117088065428,21.0446318699384,4.58397540983607,566.67107,16.0440424695242,0.861176470588235,0.836164761781693,0.401288918327545,2.50117088065428,21.0446318699384,4.58397540983607,380,451,"Jungwirth"
"Daniel","Steres","Daniel Steres",2018,"LAG",1411,"CB",310,0.826,0.792,10.4780978858471,3.38003157607971,23.4607592422378,7.65333984375,132.0666,21.0914245216159,0.825806451612903,0.792006135852106,0.712896808675636,3.38003157607971,23.4607592422378,7.65333984375,268,380,"Steres"
"Eriq","Zavaleta","Eriq Zavaleta",2018,"TOR",1570,"CB",431,0.868,0.844,10.0929381325841,2.34174898667845,21.4388675774092,4.60830213903743,263.55845,26.3541401273885,0.867749419953596,0.844331930086812,0.61714780938094,2.34174898667845,21.4388675774092,4.60830213903743,423,463,"Zavaleta"
"Danny","Wilson","Danny Wilson",2018,"COL",2079,"CB",455,0.835,0.813,10.0152926445007,2.20116321857159,23.6685649030819,5.69673684210526,540,21.010101010101,0.835164835164835,0.813153202979119,0.462466615619081,2.20116321857159,23.6685649030819,5.69673684210526,326,396,"Wilson"
"Jack","Price","Jack Price",2018,"COL",2969,"CM",467,0.867,0.846,9.8649501800537,2.11240903213141,22.4355891725472,4.91575308641975,407.49996,15.1000336813742,0.867237687366167,0.846113597044853,0.318974475340234,2.11240903213141,22.4355891725472,4.91575308641975,428,461,"Price"
"Philippe","Senderos","Philippe Senderos",2018,"HOU",669,"CB",141,0.901,0.831,9.76066710054875,6.92245893655939,23.9116118090626,10.2694094488189,242.5,20.2331838565022,0.900709219858156,0.831484630492562,1.40063384402493,6.92245893655939,23.9116118090626,10.2694094488189,365,500,"Senderos"
"Guram","Kashia","Guram Kashia",2018,"SJE",1148,"CB",286,0.822,0.788,9.5962387919426,3.35532824893098,23.8430650352496,7.28757446808511,549.99996,23.9163763066202,0.821678321678322,0.788125039189012,0.802472930336663,3.35532824893098,23.8430650352496,7.28757446808511,255,375,"Kashia"
"Harrison","Afful","Harrison Afful",2018,"CLB",3051,"FB/WB",510,0.822,0.803,9.47024975065141,1.856911715814,19.4692241634682,2.33266109785203,363.79996,16.047197640118,0.82156862745098,0.80299951029284,0.297982293039179,1.856911715814,19.4692241634682,2.33266109785203,304,374,"Afful"
"Milton","Valenzuela","Milton Valenzuela",2018,"CLB",2704,"FB/WB",389,0.707,0.683,9.15794916450977,2.3542285769948,19.827172843447,5.88381818181818,313.3,13.810650887574,0.70694087403599,0.683398588266042,0.325134289864252,2.3542285769948,19.827172843447,5.88381818181818,68,171,"Valenzuela"
"Reggie","Cannon","Reggie Cannon",2018,"FCD",3137,"FB/WB",332,0.765,0.737,9.15100480010732,2.75632674702028,17.821988423138,7.28484251968504,67.5,10.160025502072,0.765060240963855,0.737496973493653,0.280043500417693,2.75632674702028,17.821988423138,7.28484251968504,144,267,"Cannon"
"Shane","O'Neill","Shane O'Neill",2018,"ORL",1193,"CB",308,0.854,0.825,9.0373937431723,2.93421874778321,21.693872619014,3.71891634980989,79.49992,24.7845766974015,0.853896103896104,0.824553916418272,0.727233696013864,2.93421874778321,21.693872619014,3.71891634980989,346,431,"O'Neill"
"Jukka","Raitala","Jukka Raitala",2018,"MTL",2420,"CB",473,0.797,0.778,8.7955151749775,1.85951695031237,21.8248877210695,5.87750663129974,241.67067,18.7636363636364,0.797040169133192,0.778444999630069,0.348912998676793,1.85951695031237,21.8248877210695,5.87750663129974,229,325,"Raitala"
"Kim","Kee-Hee","Kim Kee-Hee",2018,"SEA",2599,"CB",552,0.812,0.796,8.69605575501924,1.57537241938754,24.7670026461338,4.125625,632.004,20.3893805309735,0.811594202898551,0.795840478704675,0.321208677368929,1.57537241938754,24.7670026461338,4.125625,277,352,"Kee-Hee"
"Victor","Cabrera","Victor Cabrera",2018,"MTL",993,"CB",233,0.803,0.767,8.4034234751016,3.60661951721099,25.3688766625664,7.73082887700535,270,22.5256797583082,0.802575107296137,0.766508912124027,0.812415562547586,3.60661951721099,25.3688766625664,7.73082887700535,200,337,"Cabrera"
"Laurent","Ciman","Laurent Ciman",2018,"LAFC",2137,"CB",563,0.815,0.801,8.25287065468727,1.46587400616115,24.8917503179124,6.69705882352941,661.66667,25.2915301824988,0.815275310834814,0.800616570773202,0.370741966705652,1.46587400616115,24.8917503179124,6.69705882352941,294,362,"Ciman"
"Sebastien","Ibeagha","Sebastien Ibeagha",2018,"NYC",1811,"CB",564,0.865,0.851,8.24488035403197,1.46185821879999,21.5817910078259,1.90315573770492,67.5,29.8972943125345,0.865248226950355,0.850629644762355,0.437056054106609,1.46185821879999,21.5817910078259,1.90315573770492,443,456,"Ibeagha"
"Danilo","Silva","Danilo Silva",2018,"LAFC",773,"CB",192,0.875,0.834,7.87510033743455,4.1016147590805,22.9824763026968,6.21410714285714,69.99996,23.8447606727038,0.875,0.833983852409195,0.978020223019039,4.1016147590805,22.9824763026968,6.21410714285714,371,472,"Silva"
"Carlos","Gruezo","Carlos Gruezo",2018,"FCD",2657,"CDM",271,0.86,0.831,7.86275543272495,2.90138576853319,21.9589719474452,7.85553648068669,730.75008,9.79149416635303,0.859778597785978,0.830764740100646,0.284089018269325,2.90138576853319,21.9589719474452,7.85553648068669,361,449,"Gruezo"
"Aaron","Maund","Aaron Maund",2018,"VAN",980,"CB",155,0.839,0.788,7.83980166167021,5.05793655591626,21.5808973015248,8.76388461538462,189.4375,15.1836734693878,0.838709677419355,0.788130311860192,0.767980570939123,5.05793655591626,21.5808973015248,8.76388461538462,256,403,"Maund"
"Chris","McCann","Chris McCann",2018,"ATL",1947,"FB/WB",263,0.764,0.735,7.79953419230877,2.96560235449003,20.8411438328902,4.87004975124378,588,12.9676425269646,0.76425855513308,0.73460253158818,0.384568712101511,2.96560235449003,20.8411438328902,4.87004975124378,141,263,"McCann"
"Keegan","Rosenberry","Keegan Rosenberry",2018,"PHI",2946,"FB/WB",401,0.766,0.747,7.53154947981236,1.87819189022752,19.0234924595582,7.33190553745928,120.7625,13.0672097759674,0.765586034912718,0.746804116010443,0.245427274291238,1.87819189022752,19.0234924595582,7.33190553745928,164,269,"Rosenberry"
"Anton","Tinnerholm","Anton Tinnerholm",2018,"NYC",2870,"FB/WB",480,0.794,0.778,7.45729061681777,1.55360221183704,19.6923394280784,3.28278215223097,434.92504,16.0557491289199,0.79375,0.77821397788163,0.249442473593904,1.55360221183704,19.6923394280784,3.28278215223097,227,319,"Tinnerholm"
"Michael","Mancienne","Michael Mancienne",2018,"NER",960,"CB",160,0.894,0.848,7.34997053444387,4.59373158402742,22.5677796941948,3.03423076923077,1370.268,16,0.89375,0.847812684159726,0.734997053444387,4.59373158402742,22.5677796941948,3.03423076923077,432,496,"Mancienne"
"Ben","Sweat","Ben Sweat",2018,"NYC",2283,"FB/WB",430,0.795,0.779,7.20565139129753,1.6757328816971,18.6702574044302,5.16154970760234,67.5,18.0814717477004,0.795348837209302,0.778591508392331,0.302997167570987,1.6757328816971,18.6702574044302,5.16154970760234,230,323,"Sweat"
"Lamine","Sane","Lamine Sane",2018,"ORL",1461,"CB",310,0.855,0.832,7.19427570700645,2.32073409903434,20.8510269796431,5.3333962264151,855.00004,20.3696098562628,0.854838709677419,0.831631368687076,0.472724481774551,2.32073409903434,20.8510269796431,5.3333962264151,366,433,"Sane"
"Tim","Parker","Tim Parker",2018,"NYRB",2802,"CB",496,0.754,0.74,7.00228652358057,1.41175131523802,20.2244810298961,8.52322192513369,115.935,16.9935760171306,0.754032258064516,0.739914744912136,0.239907032927814,1.41175131523802,20.2244810298961,8.52322192513369,152,249,"Parker"
"Gustav","Svensson","Gustav Svensson",2018,"SEA",2218,"CDM",330,0.861,0.84,6.96388494595885,2.11026816544208,20.2382171524433,5.31389084507042,367.50004,14.283137962128,0.860606060606061,0.83950337895164,0.30141251344096,2.11026816544208,20.2382171524433,5.31389084507042,397,450,"Svensson"
"Marcelo","Silva","Marcelo Silva",2018,"RSL",1670,"CB",501,0.858,0.844,6.94559267163281,1.38634584264128,21.9426235339209,2.84424418604651,726.625,28.8,0.858283433133733,0.84441997470732,0.399267602680688,1.38634584264128,21.9426235339209,2.84424418604651,424,445,"Silva"
"Graham","Zusi","Graham Zusi",2018,"SKC",3301,"FB/WB",502,0.807,0.793,6.90400964021681,1.37530072514279,19.1893765249799,2.79776543209877,782.10227,14.5992123598909,0.806772908366534,0.793019901115106,0.200783073450716,1.37530072514279,19.1893765249799,2.79776543209877,272,344,"Zusi"
"Oriol","Rosell","Oriol Rosell",2018,"ORL",1829,"CDM",305,0.862,0.84,6.83693302422763,2.24161738499267,20.4294243995491,5.70365019011407,412.5,16.0087479496993,0.862295081967213,0.839878908117286,0.358854877160116,2.24161738499267,20.4294243995491,5.70365019011407,401,453,"Rosell"
"Brooks","Lennon","Brooks Lennon",2018,"RSL",3054,"FB/WB",510,0.782,0.769,6.7310197125189,1.31980778676841,19.8564685593123,3.47478696741855,237.58333,16.0314341846758,0.782352941176471,0.769154863308786,0.211584116700005,1.31980778676841,19.8564685593123,3.47478696741855,205,296,"Lennon"
"Francisco","Calvo","Francisco Calvo",2018,"MIN",2511,"CB",571,0.741,0.729,6.68955990718679,1.17155164749331,22.4356412466056,8.36808510638298,522.6,21.8303464755078,0.740805604203152,0.729090087728219,0.255753783787308,1.17155164749331,22.4356412466056,8.36808510638298,133,224,"Calvo"
"Oniel","Fisher","Oniel Fisher",2018,"DCU",1964,"FB/WB",306,0.732,0.71,6.64023988437839,2.17001303411059,17.1605993260637,4.38488839285714,68.90625,14.9572301425662,0.73202614379085,0.710326013449744,0.324573843635604,2.17001303411059,17.1605993260637,4.38488839285714,101,213,"Fisher"
"Marlon","Hairston","Marlon Hairston",2018,"COL",1184,"FB/WB",244,0.799,0.772,6.60930736735465,2.70873252760436,18.1332819998114,4.58584615384615,144.996,19.7837837837838,0.799180327868853,0.772093002592809,0.535889786542269,2.70873252760436,18.1332819998114,4.58584615384615,212,329,"Hairston"
"Kortne","Ford","Kortne Ford",2018,"COL",1211,"CB",262,0.779,0.754,6.57969963550568,2.51133573874263,20.8734052319431,5.30296568627451,89.5,20.7696118909992,0.778625954198473,0.753512596811047,0.5215946862168,2.51133573874263,20.8734052319431,5.30296568627451,172,288,"Ford"
"Will","Johnson","Will Johnson",2018,"ORL",2313,"FB/WB",257,0.825,0.799,6.55855308473108,2.55196618082921,19.9228740279395,3.26231132075472,470.004,10.6666666666667,0.824902723735409,0.799383061927116,0.272209725955116,2.55196618082921,19.9228740279395,3.26231132075472,290,379,"Johnson"
"Jack","Elliott","Jack Elliott",2018,"PHI",1512,"CB",439,0.82,0.805,6.44163708388803,1.46734329929112,23.4997585913949,6.76551388888889,59.6295,27.8730158730159,0.82004555808656,0.805372125093649,0.40899283072305,1.46734329929112,23.4997585913949,6.76551388888889,312,368,"Elliott"
"Russell","Teibert","Russell Teibert",2018,"VAN",1747,"CM",191,0.89,0.857,6.3941668495536,3.34773133484482,16.172631203773,4.1285,160.00004,10.4957069261591,0.890052356020942,0.856575042672494,0.351368069580507,3.34773133484482,16.172631203773,4.1285,454,489,"Teibert"
"Seth","Sinovic","Seth Sinovic",2018,"SKC",1757,"FB/WB",171,0.749,0.712,6.33076294604689,3.7022005532438,17.2965167155624,6.1300390625,157.66667,9.34319863403529,0.748538011695906,0.711516006163468,0.345903951519921,3.7022005532438,17.2965167155624,6.1300390625,103,234,"Sinovic"
"Andrew","Farrell","Andrew Farrell",2018,"NER",2883,"FB/WB",345,0.69,0.672,6.32631061971188,1.83371322310489,21.3786608569458,9.50731092436975,267.6,11.4880332986472,0.689855072463768,0.671517940232719,0.210657585671988,1.83371322310489,21.3786608569458,9.50731092436975,52,146,"Farrell"
"Chris","Schuler","Chris Schuler",2018,"ORL",841,"CB",204,0.882,0.852,6.09750587493181,2.98897346810383,22.5677711595278,4.90730555555556,81.25,23.2865636147444,0.882352941176471,0.852463206495432,0.696029208077829,2.98897346810383,22.5677711595278,4.90730555555556,448,485,"Schuler"
"Rolf","Feltscher","Rolf Feltscher",2018,"LAG",1365,"FB/WB",173,0.682,0.647,6.02998499944806,3.4855404621087,20.8268696095012,8.9125,270,12.167032967033,0.682080924855491,0.647225520234404,0.424086857104039,3.4855404621087,20.8268696095012,8.9125,35,138,"Feltscher"
"Christopher","Durkin","Christopher Durkin",2018,"DCU",1599,"CDM",244,0.836,0.811,6.02186255902054,2.46797645861497,20.6352029974088,4.25894607843137,89.16667,14.6491557223265,0.836065573770492,0.811385809184342,0.361537714612865,2.46797645861497,20.6352029974088,4.25894607843137,324,399,"Durkin"
