"First","Last","Player","Season","Team","Min","Pos","Passes","PassPct","xPassPct","Score","Per100","Distance","Vertical","Comp ($K)","Passes/96","PassPct/96","xPassPct/96","Score/96","Per100/96","Distance/96","Vertical/96","extreme1","extreme2","plotnames"
"Ilsinho","Ilsinho","Ilsinho",2018,"PHI",1051,"Wing",323,0.808,0.745,20.4636665135622,6.33550046859511,15.1852348317228,0.0475862068965517,NA,29.5033301617507,0.808049535603715,0.744694530917764,1.86918362064888,6.33550046859511,15.1852348317228,0.0475862068965517,367,457,"Ilsinho"
"Zarek","Valentin","Zarek Valentin",2018,"POR",2934,"FB/WB",296,0.801,0.734,19.8574556857347,6.7085998938293,19.3838600678327,-1.92200421940928,130,9.68507157464213,0.800675675675676,0.733589676737383,0.649732701373734,6.7085998938293,19.3838600678327,-1.92200421940928,338,446,"Valentin"
"Steven","Beitashour","Steven Beitashour",2018,"LAFC",2821,"FB/WB",407,0.801,0.753,19.6666002683341,4.83208851801822,16.3949872491779,-1.60823619631902,298.37504,13.8504076568593,0.800982800982801,0.752661915802619,0.669263958085813,4.83208851801822,16.3949872491779,-1.60823619631902,391,447,"Beitashour"
"Ashley","Cole","Ashley Cole",2018,"LAG",2853,"FB/WB",291,0.784,0.717,19.4544026330113,6.68536172955716,16.1172929450911,-1.06122807017544,722.49998,9.79179810725552,0.783505154639175,0.716651537343604,0.654617123297963,6.68536172955716,16.1172929450911,-1.06122807017544,284,415,"Cole"
"Cristian","Roldan","Cristian Roldan",2018,"SEA",3262,"Wing",483,0.793,0.753,19.3721943423152,4.01080628205284,16.6551286978968,-1.11216710182768,191,14.2145922746781,0.79296066252588,0.752852599705352,0.570119759920987,4.01080628205284,16.6551286978968,-1.11216710182768,394,429,"Roldan"
"Saphir","Taider","Saphir Taider",2018,"MTL",3016,"CM",675,0.733,0.706,18.4906787909567,2.73935982088247,19.8074652345486,-0.175636363636364,800.00004,21.4854111405836,0.733333333333333,0.705939735124509,0.588562720136552,2.73935982088247,19.8074652345486,-0.175636363636364,248,317,"Taider"
"Ezequiel","Barco","Ezequiel Barco",2018,"ATL",1811,"Wing",535,0.781,0.747,18.0890414547175,3.38112924387244,16.3111386479135,0.675968899521531,1425,28.3600220872446,0.781308411214953,0.747497118776229,0.95888900036051,3.38112924387244,16.3111386479135,0.675968899521531,375,410,"Barco"
"Auro","Auro","Auro",2018,"TOR",1516,"FB/WB",358,0.779,0.729,17.9587181862444,5.01640172800123,15.4822886378303,-1.08281362007168,272.504,22.6701846965699,0.779329608938548,0.729165591658535,1.1372275368598,5.01640172800123,15.4822886378303,-1.08281362007168,321,408,"Auro"
"Tomas","Martinez","Tomas Martinez",2018,"HOU",2552,"CAM",492,0.785,0.75,17.125860279426,3.48086591045244,16.9257389739281,1.55309585492228,487.929,18.5078369905956,0.784552845528455,0.749744186423931,0.644232988567749,3.48086591045244,16.9257389739281,1.55309585492228,383,420,"Martinez"
"DaMarcus","Beasley","DaMarcus Beasley",2018,"HOU",2387,"FB/WB",310,0.845,0.791,16.8022043481469,5.42006591875708,15.9839673420673,-3.47326335877863,275.004,12.4675324675325,0.845161290322581,0.79096063113501,0.675748478182701,5.42006591875708,15.9839673420673,-3.47326335877863,483,493,"Beasley"
"Brooks","Lennon","Brooks Lennon",2018,"RSL",3054,"FB/WB",491,0.766,0.732,16.5594759639352,3.37260202931471,17.2533391251757,-3.04535904255319,237.58333,15.434184675835,0.765784114052953,0.732058093759806,0.52053362558539,3.37260202931471,17.2533391251757,-3.04535904255319,334,386,"Lennon"
"Sebastian","Lletget","Sebastian Lletget",2018,"LAG",1994,"CAM",413,0.746,0.708,15.5449669398368,3.76391451327767,15.8804243010876,-0.395032467532468,252.66667,19.8836509528586,0.745762711864407,0.70812356673163,0.748403623984117,3.76391451327767,15.8804243010876,-0.395032467532468,257,337,"Lletget"
"Reggie","Cannon","Reggie Cannon",2018,"FCD",3137,"FB/WB",414,0.783,0.747,14.8289584368467,3.58187401856201,14.6367472738137,-2.83986111111111,67.5,12.669429391138,0.782608695652174,0.746789955466554,0.453802999661233,3.58187401856201,14.6367472738137,-2.83986111111111,373,413,"Cannon"
"Benny","Feilhaber","Benny Feilhaber",2018,"LAFC",2985,"CM",419,0.759,0.724,14.44654154405,3.44786194368735,16.7067439713846,3.02544025157233,625,13.4753768844221,0.758949880668258,0.724471261231384,0.464612391366432,3.44786194368735,16.7067439713846,3.02544025157233,305,367,"Feilhaber"
"Haris","Medunjanin","Haris Medunjanin",2018,"PHI",2669,"CDM",335,0.696,0.652,14.4331794269383,4.30841176923531,21.2852903359184,2.10948497854077,545.004,12.0494567253653,0.695522388059701,0.652438270367348,0.519140211684554,4.30841176923531,21.2852903359184,2.10948497854077,122,234,"Medunjanin"
"Jordan","Harvey","Jordan Harvey",2018,"LAFC",2310,"FB/WB",302,0.818,0.772,13.8852649182081,4.59776984046626,14.6792774108153,-2.58168016194332,150,12.5506493506494,0.817880794701987,0.771903096297324,0.57704997062683,4.59776984046626,14.6792774108153,-2.58168016194332,444,464,"Harvey"
"Jahmir","Hyka","Jahmir Hyka",2018,"SJE",953,"Wing",216,0.824,0.76,13.8372342288494,6.40612695780065,15.0790659959798,-3.95457865168539,539.996,21.7586568730325,0.824074074074074,0.760012804496068,1.39388718359868,6.40612695780065,15.0790659959798,-3.95457865168539,414,476,"Hyka"
"Giovani","dos Santos","Giovani dos Santos",2018,"LAG",872,"CAM",145,0.786,0.692,13.6463928073645,9.41130538438929,17.6215515969622,1.40622807017544,6000,15.9633027522936,0.786206896551724,0.692093842707831,1.50235517145297,9.41130538438929,17.6215515969622,1.40622807017544,208,421,"Santos"
"Carlos","Vela","Carlos Vela",2018,"LAFC",2564,"Wing",642,0.69,0.669,13.4469874314964,2.09454632889352,18.9316066201873,1.35222347629797,6292.5,24.0374414976599,0.690031152647975,0.66908568935904,0.503475348449163,2.09454632889352,18.9316066201873,1.35222347629797,155,221,"Vela"
"Harrison","Afful","Harrison Afful",2018,"CLB",3051,"FB/WB",615,0.707,0.685,13.4331146012991,2.18424627663401,16.9339518014381,-2.70712643678161,363.79996,19.3510324483776,0.707317073170732,0.685474610404392,0.422674205743926,2.18424627663401,16.9339518014381,-2.70712643678161,190,260,"Afful"
"Victor","Ulloa","Victor Ulloa",2018,"FCD",2269,"CDM",230,0.791,0.733,13.40326346457,5.82750585416089,16.6439928840116,0.480851648351649,182.5,9.73115910092552,0.791304347826087,0.733029289284478,0.567083866284144,5.82750585416089,16.6439928840116,0.480851648351649,337,426,"Ulloa"
"Keegan","Rosenberry","Keegan Rosenberry",2018,"PHI",2936,"FB/WB",518,0.766,0.741,13.0342268422246,2.51626000815147,15.5278039581105,-2.63428211586902,120.7625,16.9373297002725,0.766409266409266,0.741246666327752,0.426187253696718,2.51626000815147,15.5278039581105,-2.63428211586902,357,388,"Rosenberry"
"Seth","Sinovic","Seth Sinovic",2018,"SKC",1744,"FB/WB",301,0.87,0.828,12.8115922398865,4.25634293683938,16.9950426688176,-1.42916030534351,157.66667,16.5688073394495,0.870431893687708,0.827868464319314,0.705225260911184,4.25634293683938,16.9950426688176,-1.42916030534351,519,506,"Sinovic"
"Darlington","Nagbe","Darlington Nagbe",2018,"ATL",2115,"CM",249,0.888,0.836,12.7835599184036,5.13395980658781,17.5064442571602,1.99506787330317,620,11.3021276595745,0.887550200803213,0.836210602737335,0.580246691331796,5.13395980658781,17.5064442571602,1.99506787330317,526,517,"Nagbe"
"Milton","Valenzuela","Milton Valenzuela",2018,"CLB",2704,"FB/WB",520,0.735,0.71,12.6998244524002,2.44227393315389,15.8902197755955,-2.94243455497382,313.3,18.4615384615385,0.734615384615385,0.710192645283846,0.450881341505334,2.44227393315389,15.8902197755955,-2.94243455497382,265,320,"Valenzuela"
"Diego","Chara","Diego Chara",2018,"POR",2381,"CM",233,0.815,0.761,12.6629718914628,5.43475188474799,16.9467201315529,-0.510236842105263,572,9.39437211255775,0.815450643776824,0.761103124929344,0.510560815447472,5.43475188474799,16.9467201315529,-0.510236842105263,418,463,"Chara"
"Raymon","Gaddis","Raymon Gaddis",2018,"PHI",2352,"FB/WB",223,0.834,0.781,11.8155623525381,5.29845845405296,17.0911523572067,-2.32163978494624,182.5,9.10204081632653,0.834080717488789,0.78109613294826,0.482267851124004,5.29845845405296,17.0911523572067,-2.32163978494624,469,483,"Gaddis"
"Junior","Moreno","Junior Moreno",2018,"DCU",1612,"CDM",77,0.922,0.776,11.2273274511099,14.5809447417012,15.140041749875,4.62591549295775,139.5,4.58560794044665,0.922077922077922,0.776268474660911,0.668624959867586,14.5809447417012,15.140041749875,4.62591549295775,453,526,"Moreno"
"Ilie","Sanchez","Ilie Sanchez",2018,"SKC",3301,"CM",383,0.82,0.791,11.1642665416002,2.91495209963453,19.4102583014024,4.43372611464968,330.008,11.1384428960921,0.819843342036554,0.790693821040208,0.324680275066229,2.91495209963453,19.4102583014024,4.43372611464968,482,471,"Sanchez"
"Samuel","Piette","Samuel Piette",2018,"MTL",3090,"CM",172,0.895,0.831,11.0601106435061,6.43029688575933,20.0978773764997,2.71967532467532,129.23437,5.34368932038835,0.895348837209302,0.831045868351709,0.343615087953586,6.43029688575933,20.0978773764997,2.71967532467532,521,519,"Piette"
"Albert","Rusnak","Albert Rusnak",2018,"RSL",2775,"CAM",558,0.719,0.699,11.0442094951868,1.97924901347434,20.082410459007,0.22713216957606,925.8205,19.3037837837838,0.718637992831541,0.698845502696798,0.38206995010376,1.97924901347434,20.082410459007,0.22713216957606,222,285,"Rusnak"
"Bacary","Sagna","Bacary Sagna",2018,"MTL",859,"FB/WB",196,0.781,0.725,10.9243974946439,5.57367219114486,13.7388611780111,-1.67464052287582,525,21.9045401629802,0.780612244897959,0.724875522986511,1.22088726366219,5.57367219114486,13.7388611780111,-1.67464052287582,307,409,"Sagna"
"Micheal","Azira","Micheal Azira",2018,"COL,MTL",958,"CM",74,0.919,0.773,10.7754135429859,14.5613696526837,13.8981059837518,3.74088235294118,131.625,7.41544885177453,0.918918918918919,0.773305222392082,1.07979091871258,14.5613696526837,13.8981059837518,3.74088235294118,445,525,"Azira"
"Ronald","Matarrita","Ronald Matarrita",2018,"NYC",1470,"FB/WB",322,0.717,0.684,10.6449167355895,3.30587476260543,17.0717385401055,-2.04809523809524,395.00004,21.0285714285714,0.717391304347826,0.684332556721772,0.695178235793599,3.30587476260543,17.0717385401055,-2.04809523809524,187,281,"Matarrita"
"Jesus","Medina","Jesus Medina",2018,"NYC",2124,"Wing",349,0.751,0.72,10.5734802111984,3.02965049031472,14.8551338747032,-0.298912213740458,770.83337,15.774011299435,0.750716332378224,0.720419827475076,0.477897410675632,3.02965049031472,14.8551338747032,-0.298912213740458,292,354,"Medina"
"Luciano","Acosta","Luciano Acosta",2018,"DCU",2920,"CAM",612,0.716,0.698,10.5717568844557,1.72741125563002,13.8869214648736,3.13913242009132,652,20.1205479452055,0.715686274509804,0.698412161953504,0.347564609899914,1.72741125563002,13.8869214648736,3.13913242009132,221,279,"Acosta"
"Josue","Colman","Josue Colman",2018,"ORL",1156,"Wing",236,0.767,0.722,10.5273618884384,4.46074656289764,16.089349062106,-1.28088397790055,150,19.598615916955,0.766949152542373,0.722341686913396,0.874244585891081,4.46074656289764,16.089349062106,-1.28088397790055,296,390,"Colman"
"Jonathan","dos Santos","Jonathan dos Santos",2018,"LAG",2022,"CM",312,0.772,0.739,10.4810130298138,3.35929904801724,17.1020830089939,1.34564315352697,2000.00004,14.813056379822,0.772435897435897,0.738842906955725,0.497614861949616,3.35929904801724,17.1020830089939,1.34564315352697,350,396,"Santos"
"Shea","Salinas","Shea Salinas",2018,"SJE",1924,"FB/WB",325,0.702,0.67,10.3111068718135,3.17264826825032,18.287865027315,-1.76030701754386,200,16.2162162162162,0.701538461538462,0.669811978855958,0.514483502959512,3.17264826825032,18.287865027315,-1.76030701754386,159,245,"Salinas"
"Andres","Flores","Andres Flores",2018,"POR",1257,"CM",154,0.805,0.74,10.0837622843683,6.54789758725213,17.2703276680407,0.214233870967742,67.5,11.7613365155131,0.805194805194805,0.739715829322284,0.770120269927888,6.54789758725213,17.2703276680407,0.214233870967742,353,451,"Flores"
"Ebenezer","Ofori","Ebenezer Ofori",2018,"NYC",1985,"CM",130,0.885,0.808,9.98752278834581,7.68270983718908,15.9256900319334,0.798,381.24996,6.28715365239295,0.884615384615385,0.807788286243494,0.483023772131586,7.68270983718908,15.9256900319334,0.798,509,515,"Ofori"
"Anibal","Godoy","Anibal Godoy",2018,"SJE",2485,"CM",166,0.843,0.784,9.89352322369815,5.95995374921575,19.7503106288208,2.07903571428571,473.12504,6.41287726358149,0.843373493975904,0.783773956483746,0.382204518903429,5.95995374921575,19.7503106288208,2.07903571428571,473,489,"Godoy"
"Romell","Quioto","Romell Quioto",2018,"HOU",2386,"Wing",458,0.616,0.594,9.85636648163198,2.15204508332576,21.6886416639787,-3.21143617021277,252.5,18.4274937133277,0.615720524017467,0.59420007318421,0.396567972437833,2.15204508332576,21.6886416639787,-3.21143617021277,63,96,"Quioto"
"Scott","Sutter","Scott Sutter",2018,"ORL",1664,"FB/WB",239,0.732,0.692,9.68699978664515,4.053137986044,15.4469400128718,-1.93462857142857,225,13.7884615384615,0.732217573221757,0.691686193361317,0.558865372306451,4.053137986044,15.4469400128718,-1.93462857142857,206,312,"Sutter"
"Eduard","Atuesta","Eduard Atuesta",2018,"LAFC",1621,"CM",149,0.812,0.748,9.51496403664351,6.38588190378759,14.7357765838874,1.99111570247934,468,8.82418260333128,0.812080536912752,0.748221717874876,0.563501880023305,6.38588190378759,14.7357765838874,1.99111570247934,377,461,"Atuesta"
"Johnny","Russell","Johnny Russell",2018,"SKC",2327,"Wing",547,0.689,0.672,9.4883439131081,1.73461497497406,16.7220431077797,-2.23472148541114,1331.57892,22.5663944993554,0.689213893967093,0.671867744217353,0.391440058297541,1.73461497497406,16.7220431077797,-2.23472148541114,164,218,"Russell"
"Gregory","van der Wiel","Gregory van der Wiel",2018,"TOR",2186,"CB",228,0.772,0.73,9.4673525802791,4.15234762292943,16.1925747885145,-0.849431818181818,835.00004,10.0128087831656,0.771929824561403,0.730406348332109,0.415766627496246,4.15234762292943,16.1925747885145,-0.849431818181818,325,394,"Wiel"
"Marcel","de Jong","Marcel de Jong",2018,"VAN",1361,"FB/WB",129,0.651,0.578,9.45525199547411,7.32965270966985,21.867171461623,0.713273809523809,164.5,9.0991917707568,0.651162790697674,0.577866263600976,0.666939156183332,7.32965270966985,21.867171461623,0.713273809523809,55,145,"Jong"
"Adolfo","Machado","Adolfo Machado",2018,"HOU",1401,"FB/WB",107,0.729,0.641,9.38903758302331,8.77480147946104,18.1455471248768,1.97564102564103,236.508,7.33190578158458,0.728971962616822,0.641223947822212,0.643360176995173,8.77480147946104,18.1455471248768,1.97564102564103,112,303,"Machado"
"Andy","Polo","Andy Polo",2018,"POR",1739,"CM",278,0.813,0.78,9.28534741327167,3.34005302635672,16.9726595417638,-3.83112831858407,150,15.3467510063255,0.81294964028777,0.779549110024203,0.512589621434204,3.34005302635672,16.9726595417638,-3.83112831858407,463,462,"Polo"
"Joseph","Mora","Joseph Mora",2018,"DCU",2673,"FB/WB",257,0.735,0.699,9.2781741730869,3.61018450314665,14.8395965482724,-1.9337037037037,104.25,9.2300785634119,0.735408560311284,0.699306715279818,0.333222865924557,3.61018450314665,14.8395965482724,-1.9337037037037,224,322,"Mora"
"Oriol","Rosell","Oriol Rosell",2018,"ORL",1789,"CDM",156,0.853,0.794,9.19768567383289,5.89595235502108,18.6734495490631,3.29781954887218,412.5,8.37115707098938,0.852564102564103,0.793604579013892,0.493559432469512,5.89595235502108,18.6734495490631,3.29781954887218,487,500,"Rosell"
"Oniel","Fisher","Oniel Fisher",2018,"DCU",1944,"FB/WB",268,0.765,0.731,9.1329163387418,3.40780460400814,14.3088691954376,-3.66653658536585,68.90625,13.2345679012346,0.764925373134328,0.730847327094247,0.451008214258855,3.40780460400814,14.3088691954376,-3.66653658536585,327,385,"Fisher"
"Darwin","Ceren","Darwin Ceren",2018,"HOU",1898,"CDM",149,0.799,0.738,8.99502208642661,6.03692757478296,21.9735286767074,2.3618487394958,274.375,7.536354056902,0.798657718120805,0.738288442372976,0.454964236194391,6.03692757478296,21.9735286767074,2.3618487394958,347,435,"Ceren"
"Lee","Nguyen","Lee Nguyen",2018,"LAFC",1967,"CM",369,0.762,0.738,8.81464338302612,2.38879224472253,17.2471042837849,0.670355871886121,500,18.0091509913574,0.761517615176152,0.737629692728927,0.430201202221915,2.38879224472253,17.2471042837849,0.670355871886121,343,376,"Nguyen"
"Latif","Blessing","Latif Blessing",2018,"LAFC",1960,"Wing",294,0.806,0.777,8.68318548798561,2.95346445169579,15.1873620170834,-4.5262447257384,84.375,14.4,0.806122448979592,0.776587804462634,0.425298881044193,2.95346445169579,15.1873620170834,-4.5262447257384,454,453,"Blessing"
"Tyler","Adams","Tyler Adams",2018,"NYRB",2494,"CDM",278,0.784,0.753,8.67278019338847,3.11970510553542,14.6154014988967,1.85477064220183,146.04167,10.700882117081,0.784172661870504,0.752975610815149,0.333835965743903,3.11970510553542,14.6154014988967,1.85477064220183,395,416,"Adams"
"Justin","Morrow","Justin Morrow",2018,"TOR",1894,"FB/WB",348,0.784,0.76,8.55344364047049,2.45788610358347,14.9690481219147,-3.61976190476191,300,17.6388595564942,0.78448275862069,0.759903897584855,0.433543077869676,2.45788610358347,14.9690481219147,-3.61976190476191,412,418,"Morrow"
"Artur","Artur","Artur",2018,"CLB",2950,"CDM",262,0.786,0.754,8.54006971418857,3.25956859320175,17.2590317548272,1.64628640776699,244.16667,8.52610169491525,0.786259541984733,0.753663856052715,0.277914133071899,3.25956859320175,17.2590317548272,1.64628640776699,397,422,"Artur"
"Zoltan","Stieber","Zoltan Stieber",2018,"DCU",1955,"Wing",386,0.676,0.654,8.52911226451397,2.20961457629896,17.8553687659522,-0.121168582375479,999.99996,18.9544757033248,0.676165803108808,0.654069657345819,0.418820858001709,2.20961457629896,17.8553687659522,-0.121168582375479,127,202,"Stieber"
"Jimmy","Medranda","Jimmy Medranda",2018,"SKC",780,"FB/WB",187,0.845,0.8,8.39498218894006,4.48929528820324,19.1747426618386,-2.19810126582278,140.004,23.0153846153846,0.844919786096257,0.800026833214224,1.03322857710032,4.48929528820324,19.1747426618386,-2.19810126582278,497,492,"Medranda"
"RJ","Allen","RJ Allen",2018,"ORL",932,"FB/WB",132,0.667,0.605,8.14939444512129,6.17378367054643,18.9916071998505,-1.06636363636364,90,13.5965665236051,0.666666666666667,0.604928829961202,0.839422603789317,6.17378367054643,18.9916071998505,-1.06636363636364,69,176,"Allen"
"Diego","Rossi","Diego Rossi",2018,"LAFC",2765,"Wing",548,0.745,0.73,8.13293285295366,1.48411183448059,15.3850780611788,-3.3068137254902,1052.00008,19.0264014466546,0.744525547445255,0.72968442910045,0.282373075545588,1.48411183448059,15.3850780611788,-3.3068137254902,323,335,"Rossi"
"Franco","Escobar","Franco Escobar",2018,"ATL",1896,"FB/WB",270,0.804,0.774,8.12392944842577,3.00886275867621,14.5012748191502,-2.66937788018433,250.008,13.6708860759494,0.803703703703704,0.773615076116942,0.411338199920292,3.00886275867621,14.5012748191502,-2.66937788018433,447,449,"Escobar"
"Mikey","Ambrose","Mikey Ambrose",2018,"ATL",778,"FB/WB",153,0.791,0.739,7.8704216517508,5.14406643905281,13.9155443940103,-1.75256198347107,68.90625,18.879177377892,0.790849673202614,0.739409008812086,0.971157427465394,5.14406643905281,13.9155443940103,-1.75256198347107,352,425,"Ambrose"
"Mauro","Diaz","Mauro Diaz",2018,"FCD",834,"CAM",210,0.671,0.634,7.78583792969583,3.70754187128373,20.6407207396665,0.548900709219859,949.89,24.1726618705036,0.671428571428571,0.634353152715734,0.896211560252757,3.70754187128373,20.6407207396665,0.548900709219859,99,192,"Diaz"
"Ben","Sweat","Ben Sweat",2018,"NYC",2237,"FB/WB",340,0.75,0.727,7.7555601708591,2.28104710907621,15.7224150648063,-3.611,67.5,14.590970049173,0.75,0.727189528909238,0.332826900492836,2.28104710907621,15.7224150648063,-3.611,317,344,"Sweat"
"Alphonso","Davies","Alphonso Davies",2018,"VAN",2623,"Wing",382,0.691,0.671,7.58248556032774,1.98494386396014,16.4652952937565,-3.74534090909091,72.5,13.9809378574152,0.691099476439791,0.671250037800189,0.277513768124843,1.98494386396014,16.4652952937565,-3.74534090909091,163,225,"Davies"
"Jaylin","Lindsey","Jaylin Lindsey",2018,"SKC",591,"FB/WB",148,0.851,0.8,7.55923636257649,5.10759213687601,15.9937807387526,-5.9790873015873,67.504,24.0406091370558,0.851351351351351,0.800275429982591,1.22789626194136,5.10759213687601,15.9937807387526,-5.9790873015873,498,499,"Lindsey"
"Gerso","Fernandes","Gerso Fernandes",2018,"SKC",1706,"Wing",340,0.724,0.701,7.5363069139421,2.21656085704179,14.6976897729048,-5.0459756097561,591.258,19.1324736225088,0.723529411764706,0.701363803194288,0.424082921300376,2.21656085704179,14.6976897729048,-5.0459756097561,232,294,"Fernandes"
"Miguel","Almiron","Miguel Almiron",2018,"ATL",2951,"CAM",856,0.718,0.71,7.34834578353909,0.858451610226529,19.2155481116846,-0.304983739837398,2297,27.8468315825144,0.718457943925234,0.709873427822968,0.239051574117165,0.858451610226529,19.2155481116846,-0.304983739837398,263,284,"Almiron"
"Roger","Espinoza","Roger Espinoza",2018,"SKC",3015,"CM",501,0.774,0.76,7.23628288507463,1.44436784133226,19.3681362418454,2.28073453608247,900,15.9522388059701,0.774451097804391,0.760007419391069,0.230409007285958,1.44436784133226,19.3681362418454,2.28073453608247,413,399,"Espinoza"
"Borek","Dockal","Borek Dockal",2018,"PHI",2460,"CAM",729,0.695,0.686,7.18203887343413,0.985190517617851,18.8334701150842,1.35527613412229,1714.28568,28.4487804878049,0.695473251028807,0.685621345852628,0.280274687743771,0.985190517617851,18.8334701150842,1.35527613412229,191,233,"Dockal"
"Greg","Garza","Greg Garza",2018,"ATL",992,"FB/WB",193,0.767,0.73,7.16822668164968,3.71410708893766,13.8892831468858,-2.79807432432432,175.008,18.6774193548387,0.766839378238342,0.729698307348965,0.693699356288679,3.71410708893766,13.8892831468858,-2.79807432432432,324,389,"Garza"
"Bastian","Schweinsteiger","Bastian Schweinsteiger",2018,"CHI",2693,"CB",273,0.736,0.71,7.10461122542622,2.60242169429532,19.0148784350074,3.28865671641791,6100.00008,9.73189751206833,0.736263736263736,0.710239519320783,0.253265012120653,2.60242169429532,19.0148784350074,3.28865671641791,266,323,"Schweinsteiger"
"Russell","Teibert","Russell Teibert",2018,"VAN",1582,"CM",143,0.79,0.742,6.94544823467731,4.85695680746665,18.0675130122233,3.09075221238938,160.00004,8.67762326169406,0.79020979020979,0.741640222135124,0.421468413735159,4.85695680746665,18.0675130122233,3.09075221238938,359,423,"Teibert"
"Jalil","Anibaba","Jalil Anibaba",2018,"NER",2016,"CB",45,0.844,0.692,6.85630710422993,15.2362380093998,14.7532873757936,-1.51921052631579,90,2.14285714285714,0.844444444444444,0.692082064350446,0.326490814487139,15.2362380093998,14.7532873757936,-1.51921052631579,207,491,"Anibaba"
"Victor","Vazquez","Victor Vazquez",2018,"TOR",1498,"CM",397,0.743,0.726,6.83736683055758,1.72225864749561,18.0697243716465,-0.567983050847457,1500,25.4419225634179,0.743073047858942,0.725850461383986,0.438175711437602,1.72225864749561,18.0697243716465,-0.567983050847457,312,333,"Vazquez"
"Yoshimar","Yotun","Yoshimar Yotun",2018,"ORL",2112,"CDM",454,0.65,0.635,6.79778055474163,1.49730849223384,19.3132547628821,0.740288135593219,599.996,20.6363636363636,0.649779735682819,0.634806650760481,0.308990025215529,1.49730849223384,19.3132547628821,0.740288135593219,102,143,"Yotun"
"Sean","Davis","Sean Davis",2018,"NYRB",2736,"CDM",386,0.671,0.653,6.77421607449655,1.75497825764159,17.3425879969532,1.66328185328185,261.66667,13.5438596491228,0.670984455958549,0.653434673382133,0.237691792087598,1.75497825764159,17.3425879969532,1.66328185328185,124,191,"Davis"
"Jakob","Nerwinski","Jakob Nerwinski",2018,"VAN",2406,"FB/WB",251,0.657,0.631,6.68148371390997,2.66194570275298,15.8425305064845,0.904666666666668,71.625,10.0149625935162,0.657370517928287,0.630751060900757,0.266592866390423,2.66194570275298,15.8425305064845,0.904666666666668,96,153,"Nerwinski"
