"First","Last","Player","Season","Team","Min","Pos","Passes","PassPct","xPassPct","Score","Per100","Distance","Vertical","Comp ($K)","Passes/96","PassPct/96","xPassPct/96","Score/96","Per100/96","Distance/96","Vertical/96","extreme1","extreme2","plotnames"
"Eduard","Atuesta","Eduard Atuesta",2019,"LAFC",2823,"CM",411,0.854,0.862,-3.10343074053526,-0.755092637599819,18.6645680729283,4.4794301994302,493,13.9766206163656,0.854014598540146,0.861565524916144,-0.105536433259435,-0.755092637599819,18.6645680729283,4.4794301994302,450,453,"Atuesta"
"Mathieu","Choiniere","Mathieu Choiniere",2019,"MTL",615,"Wing",26,0.654,0.774,-3.12721376121044,-12.0277452354248,11.9063450807828,-1.13647058823529,86.39,4.05853658536585,0.653846153846154,0.774123606200402,-0.488150440774313,-12.0277452354248,11.9063450807828,-1.13647058823529,201,97,"Choiniere"
"Handwalla","Bwana","Handwalla Bwana",2019,"SEA",436,"Wing",19,0.632,0.797,-3.14690935611725,-16.5626808216697,11.1985120278309,4.52333333333333,57.225,4.18348623853211,0.631578947368421,0.797205755585118,-0.69289747290655,-16.5626808216697,11.1985120278309,4.52333333333333,263,87,"Bwana"
"Mohammed","Adams","Mohammed Adams",2019,"CHI,ATL",627,"CDM",68,0.765,0.811,-3.16471866890789,-4.6539980425116,16.3526706953677,2.50788461538462,135,10.4114832535885,0.764705882352941,0.811245862778057,-0.484550226818432,-4.6539980425116,16.3526706953677,2.50788461538462,302,243,"Adams"
"Sebastian","Saucedo","Sebastian Saucedo",2019,"RSL",1016,"Wing",39,0.615,0.697,-3.181854814291,-8.15860208792564,23.405089112967,8.62020833333333,123,3.68503937007874,0.615384615384615,0.696970636263872,-0.300647698988126,-8.15860208792564,23.405089112967,8.62020833333333,65,75,"Saucedo"
"Fabrice-Jean","Picault","Fabrice-Jean Picault",2019,"PHI",978,"F",40,0.675,0.756,-3.22091914713383,-8.05229786783457,17.8138799524896,-2.62796296296296,173.667,3.92638036809816,0.675,0.755522978678346,-0.316163842663443,-8.05229786783457,17.8138799524896,-2.62796296296296,162,122,"Picault"
"Valentin","Castellanos","Valentin Castellanos",2019,"NYC",685,"F",13,0.462,0.712,-3.25022941827774,-25.0017647559826,14.4530172114757,-6.7275,274.806,1.82189781021898,0.461538461538462,0.711556109098288,-0.455506604605347,-25.0017647559826,14.4530172114757,-6.7275,81,19,"Castellanos"
"Tony","Rocha","Tony Rocha",2019,"NYC",942,"CM",114,0.807,0.836,-3.26238497719169,-2.86174120806288,17.2300809024757,0.57375,72.347,11.6178343949045,0.807017543859649,0.835634955940278,-0.332472354363484,-2.86174120806288,17.2300809024757,0.57375,386,334,"Rocha"
"Luis","Argudo","Luis Argudo",2019,"CLB",1148,"Wing",55,0.745,0.806,-3.3441435098648,-6.08026092702691,15.2607498583815,3.92121951219512,57.225,4.5993031358885,0.745454545454545,0.806257154724815,-0.279649631486952,-6.08026092702691,15.2607498583815,3.92121951219512,291,209,"Argudo"
"Victor","Ulloa","Victor Ulloa",2019,"CIN",2077,"CDM",219,0.854,0.869,-3.35740490257739,-1.53306159935041,18.4006012712167,0.772406417112299,212.5,10.1222917669716,0.853881278538813,0.869211894532317,-0.155180968053649,-1.53306159935041,18.4006012712167,0.772406417112299,473,451,"Ulloa"
"Steven","Beitashour","Steven Beitashour",2019,"LAFC",2003,"FB/WB",303,0.789,0.8,-3.36573180183769,-1.11080257486392,16.7079961947338,2.32646443514644,298.375,14.5222166749875,0.788778877887789,0.799886903636428,-0.161313156753079,-1.11080257486392,16.7079961947338,2.32646443514644,272,286,"Beitashour"
"Joe","Corona","Joe Corona",2019,"LAG",2484,"CM",179,0.821,0.84,-3.37604434788228,-1.8860582949063,17.0737369618874,4.15642857142857,550,6.91787439613527,0.82122905027933,0.840089633228393,-0.130475143879508,-1.8860582949063,17.0737369618874,4.15642857142857,404,367,"Corona"
"Yordy","Reyna","Yordy Reyna",2019,"VAN",1753,"Wing",55,0.764,0.825,-3.39423699304461,-6.17133998735384,14.8232421768418,1.58809523809524,713.14,3.01197946377638,0.763636363636364,0.825349763509902,-0.185879493058918,-6.17133998735384,14.8232421768418,1.58809523809524,347,242,"Reyna"
"Michaell","Chirinos","Michaell Chirinos",2019,"VAN",351,"Wing",13,0.462,0.724,-3.41265566647053,-26.2511974343887,18.0911319036452,-0.306666666666668,NA,3.55555555555556,0.461538461538462,0.724050435882348,-0.933375908778264,-26.2511974343887,18.0911319036452,-0.306666666666668,94,20,"Chirinos"
"Thomas","McCabe","Thomas McCabe",2019,"CIN",260,"CM",39,0.744,0.831,-3.41415207087994,-8.75423607917932,19.6012099791128,1.67344827586207,56.25,14.4,0.743589743589744,0.831132104381537,-1.26060999540182,-8.75423607917932,19.6012099791128,1.67344827586207,372,206,"McCabe"
"Valeri","Qazaishvili","Valeri Qazaishvili",2019,"SJE",1896,"Wing",65,0.769,0.822,-3.43959619104862,-5.29168644776711,14.994158961505,5.0232,1604.042,3.29113924050633,0.769230769230769,0.82214763370844,-0.174156769167019,-5.29168644776711,14.994158961505,5.0232,336,253,"Qazaishvili"
"Alex","Muyl","Alex Muyl",2019,"NYRB",1274,"Wing",71,0.718,0.769,-3.56428967416286,-5.02012630163783,13.1033348440796,1.24921568627451,127.75,5.35007849293564,0.71830985915493,0.768511122171308,-0.268580697582131,-5.02012630163783,13.1033348440796,1.24921568627451,191,170,"Muyl"
"Cristian","Roldan","Cristian Roldan",2019,"SEA",2716,"CDM",249,0.823,0.838,-3.57391478121279,-1.43530714104931,19.28990460423,2.83180487804878,596.542,8.80117820324006,0.823293172690763,0.837646244101256,-0.12632393924758,-1.43530714104931,19.28990460423,2.83180487804878,394,373,"Roldan"
"Gerso","Gerso","Gerso",2019,"SKC",1377,"Wing",31,0.613,0.728,-3.57575470209122,-11.534692587391,13.4841963344877,7.19657894736842,NA,2.16122004357298,0.612903225806452,0.728250151680362,-0.249290088163222,-11.534692587391,13.4841963344877,7.19657894736842,102,73,"Gerso"
"Orji","Okwonkwo","Orji Okwonkwo",2019,"MTL",1483,"Wing",38,0.789,0.884,-3.60411068797111,-9.4845018104503,12.7639521414239,-4.52333333333333,220,2.45987862440998,0.789473684210526,0.884318702315029,-0.233307232667044,-9.4845018104503,12.7639521414239,-4.52333333333333,499,291,"Okwonkwo"
"Sam","Johnson","Sam Johnson",2019,"RSL",723,"F",15,0.533,0.774,-3.61645060777664,-24.1096707185109,12.7047091747847,0.244374999999999,718.75,1.99170124481328,0.533333333333333,0.774430040518443,-0.480192611820965,-24.1096707185109,12.7047091747847,0.244374999999999,202,40,"Johnson"
"Favio","Alvarez","Favio Alvarez",2019,"LAG",1280,"CAM",66,0.742,0.798,-3.69113318622112,-5.59262603972898,15.9368235403468,2.52530612244898,586.25,4.95,0.742424242424242,0.798350502821532,-0.276834988966584,-5.59262603972898,15.9368235403468,2.52530612244898,266,203,"Alvarez"
"Sam","Nicholson","Sam Nicholson",2019,"COL",1718,"Wing",53,0.585,0.656,-3.75607381761074,-7.08693173134102,15.1656627805025,3.67629032258064,313,2.9615832363213,0.584905660377358,0.655774977690769,-0.209885382124931,-7.08693173134102,15.1656627805025,3.67629032258064,35,62,"Nicholson"
"Jorge","Villafana","Jorge Villafana",2019,"POR",2101,"FB/WB",252,0.687,0.702,-3.83649646304548,-1.52241923136726,16.3613191704506,6.65005780346821,617.5,11.5145168967159,0.686507936507937,0.701732128821609,-0.175299219634634,-1.52241923136726,16.3613191704506,6.65005780346821,69,133,"Villafana"
"Alberth","Elis","Alberth Elis",2019,"HOU",1336,"Wing",24,0.583,0.743,-3.83761566877365,-15.9900652865569,12.4301261668423,1.86464285714286,650.34,1.72455089820359,0.583333333333333,0.743233986198902,-0.275756814522657,-15.9900652865569,12.4301261668423,1.86464285714286,133,59,"Elis"
"Lassi","Lappalainen","Lassi Lappalainen",2019,"MTL",730,"Wing",31,0.71,0.835,-3.87264195084572,-12.4923933898249,15.2780792697661,3.48136363636364,NA,4.07671232876712,0.709677419354839,0.834601353253088,-0.509278941481081,-12.4923933898249,15.2780792697661,3.48136363636364,382,161,"Lappalainen"
"Wayne","Rooney","Wayne Rooney",2019,"DCU",2077,"F",66,0.742,0.802,-3.8998709321022,-5.90889535167001,21.8931816152044,6.1865306122449,3507.5,3.05055368319692,0.742424242424242,0.801513195940943,-0.180254024786621,-5.90889535167001,21.8931816152044,6.1865306122449,275,204,"Rooney"
"Cole","Bassett","Cole Bassett",2019,"COL",989,"CM",55,0.818,0.889,-3.90936359763145,-7.10793381387537,15.8476045911932,-1.17811111111111,84,5.33872598584429,0.818181818181818,0.889261156320572,-0.379473109577977,-7.10793381387537,15.8476045911932,-1.17811111111111,507,359,"Bassett"
"Paxton","Pomykal","Paxton Pomykal",2019,"FCD",2025,"CAM",157,0.803,0.828,-3.91765430569648,-2.49532121381941,17.7867524219762,2.69702380952381,105,7.44296296296296,0.802547770700637,0.827500982838831,-0.185725833751537,-2.49532121381941,17.7867524219762,2.69702380952381,356,321,"Pomykal"
"Victor","Rodriguez","Victor Rodriguez",2019,"SEA",1001,"Wing",41,0.707,0.804,-3.94541496038437,-9.62296331801066,12.8869134797177,4.09637931034483,1087.5,3.93206793206793,0.707317073170732,0.803546706350838,-0.378381454742157,-9.62296331801066,12.8869134797177,4.09637931034483,282,158,"Rodriguez"
"Vincent","Bezecourt","Vincent Bezecourt",2019,"NYRB",381,"CAM",15,0.333,0.598,-3.96606095368043,-26.4404063578695,12.8919301386554,5.98,73.296,3.77952755905512,0.333333333333333,0.597737396912028,-0.99932244502184,-26.4404063578695,12.8919301386554,5.98,15,12,"Bezecourt"
"Kenny","Saief","Kenny Saief",2019,"CIN",477,"F",20,0.6,0.799,-3.97041675448418,-19.8520837724209,9.93675756466428,3.60333333333333,1511.767,4.0251572327044,0.6,0.798520837724209,-0.799077585808136,-19.8520837724209,9.93675756466428,3.60333333333333,268,67,"Saief"
"Emmanuel","Ledesma","Emmanuel Ledesma",2019,"CIN",1614,"Wing",82,0.695,0.744,-4.0114241540432,-4.89198067566244,24.5282415134571,5.37877192982456,280.833,4.87732342007435,0.695121951219512,0.744041757976137,-0.238597719199596,-4.89198067566244,24.5282415134571,5.37877192982456,136,143,"Ledesma"
"C.J.","Sapong","C.J. Sapong",2019,"CHI",1689,"Wing",36,0.556,0.667,-4.01222929358482,-11.145081371069,13.2616260306706,3.2545,475,2.0461811722913,0.555555555555556,0.667006369266245,-0.228048556651358,-11.145081371069,13.2616260306706,3.2545,45,49,"Sapong"
"Shamit","Shome","Shamit Shome",2019,"MTL",1628,"CM",76,0.789,0.843,-4.04946358501911,-5.32824155923567,15.785254386149,2.59325,119,4.48157248157248,0.789473684210526,0.842756099802883,-0.238789007470414,-5.32824155923567,15.785254386149,2.59325,411,290,"Shome"
"Dominique","Badji","Dominique Badji",2019,"FCD",1298,"Wing",32,0.656,0.785,-4.11785782873631,-12.868305714801,12.4118532970769,-1.81809523809524,206.25,2.36671802773498,0.65625,0.78493305714801,-0.304556511216244,-12.868305714801,12.4118532970769,-1.81809523809524,231,99,"Badji"
"Sebastian","Anderson","Sebastian Anderson",2019,"COL",309,"FB/WB",28,0.393,0.541,-4.13420267216861,-14.7650095434593,12.9552063039249,5.53045454545455,80.917,8.69902912621359,0.392857142857143,0.540507238291736,-1.28441248067374,-14.7650095434593,12.9552063039249,5.53045454545455,5,14,"Anderson"
"Cristian","Espinoza","Cristian Espinoza",2019,"SJE",2459,"Wing",83,0.735,0.785,-4.14865645766258,-4.99838127429226,20.7647008656447,0.803114754098361,550,3.24034160227735,0.734939759036145,0.784923571779067,-0.161964627871333,-4.99838127429226,20.7647008656447,0.803114754098361,230,194,"Espinoza"
"Michael","Barrios","Michael Barrios",2019,"FCD",2168,"Wing",57,0.772,0.845,-4.16341508924961,-7.30423699868353,12.5312876454269,-3.25920454545455,500,2.5239852398524,0.771929824561403,0.844972194548239,-0.18435786373061,-7.30423699868353,12.5312876454269,-3.25920454545455,423,258,"Barrios"
"Lawrence","Olum","Lawrence Olum",2019,"MIN",606,"CDM",73,0.74,0.798,-4.28018884360791,-5.86327238850398,18.2857214249017,4.57231481481482,70.25,11.5643564356436,0.73972602739726,0.7983587512823,-0.678049717799272,-5.86327238850398,18.2857214249017,4.57231481481482,267,199,"Olum"
"Diedie","Traore","Diedie Traore",2019,"LAG",232,"FB/WB",42,0.548,0.65,-4.28425131738186,-10.2005983747187,18.0785393285961,5.765,56.25,17.3793103448276,0.547619047619048,0.649625031366235,-1.7727936485718,-10.2005983747187,18.0785393285961,5.765,32,47,"Traore"
"Saphir","Taider","Saphir Taider",2019,"MTL",2907,"CM",218,0.844,0.864,-4.346538990736,-1.99382522510826,19.5714783779429,1.461875,1400,7.19917440660475,0.844036697247706,0.863974949498789,-0.143538955318423,-1.99382522510826,19.5714783779429,1.461875,460,430,"Taider"
"Russell","Canouse","Russell Canouse",2019,"DCU",2323,"CDM",260,0.792,0.809,-4.34699657838794,-1.67192176091844,17.4632113491726,3.63422330097087,247.5,10.7447266465777,0.792307692307692,0.809026909916877,-0.179643422955335,-1.67192176091844,17.4632113491726,3.63422330097087,298,298,"Canouse"
"Pablo","Aranguiz","Pablo Aranguiz",2019,"FCD",478,"CAM",26,0.654,0.821,-4.35091683268547,-16.7342955103287,15.4004791012939,1.70470588235294,466.667,5.22175732217573,0.653846153846154,0.821189108949441,-0.873824301125115,-16.7342955103287,15.4004791012939,1.70470588235294,331,98,"Aranguiz"
"Jordan","Morris","Jordan Morris",2019,"SEA",1659,"Wing",65,0.708,0.775,-4.37912294268607,-6.73711221951704,17.9218573309596,4.92,619.6,3.76130198915009,0.707692307692308,0.775063429887478,-0.253403135923968,-6.73711221951704,17.9218573309596,4.92,204,160,"Morris"
"Diego","Valeri","Diego Valeri",2019,"POR",2387,"CAM",67,0.701,0.767,-4.40440380573273,-6.57373702348168,18.0386611306254,7.65606382978723,2420,2.69459572685379,0.701492537313433,0.76722990754825,-0.177135636929343,-6.57373702348168,18.0386611306254,7.65606382978723,188,151,"Valeri"
"Kyle","Duncan","Kyle Duncan",2019,"NYRB",1171,"FB/WB",133,0.549,0.583,-4.48137096664867,-3.36945185462306,19.9208402452629,9.87739726027397,57.225,10.9035012809564,0.548872180451128,0.582566698997358,-0.367388226130036,-3.36945185462306,19.9208402452629,9.87739726027397,11,48,"Duncan"
"Alexandru","Mitrita","Alexandru Mitrita",2019,"NYC",1789,"Wing",41,0.683,0.794,-4.54662925004959,-11.0893396342673,18.422932118051,0.813214285714286,500,2.20011179429849,0.682926829268293,0.793820225610966,-0.243977869203332,-11.0893396342673,18.422932118051,0.813214285714286,253,129,"Mitrita"
"Ethan","Finlay","Ethan Finlay",2019,"MIN",1605,"Wing",45,0.6,0.701,-4.56571932137012,-10.1460429363781,15.05747405234,8.13518518518518,400.008,2.69158878504673,0.6,0.701460429363781,-0.273089753801577,-10.1460429363781,15.05747405234,8.13518518518518,68,66,"Finlay"
"Diego","Rossi","Diego Rossi",2019,"LAFC",2029,"Wing",49,0.714,0.808,-4.60081633925438,-9.38942110051913,13.3953057584766,-0.026285714285714,1052,2.31838344011828,0.714285714285714,0.808179925290906,-0.217682783917408,-9.38942110051913,13.3953057584766,-0.026285714285714,297,168,"Rossi"
"Allan","Cruz","Allan Cruz",2019,"CIN",1850,"Wing",67,0.687,0.756,-4.68427120149136,-6.99144955446471,14.0228522142031,1.4075,333.125,3.47675675675676,0.686567164179104,0.756481659723752,-0.243075694780092,-6.99144955446471,14.0228522142031,1.4075,164,134,"Cruz"
"Kei","Kamara","Kei Kamara",2019,"COL",1658,"F",27,0.667,0.841,-4.69577148556709,-17.3917462428411,13.1486228137959,3.01555555555556,750,1.56332931242461,0.666666666666667,0.840584129095078,-0.27189026695684,-17.3917462428411,13.1486228137959,3.01555555555556,406,106,"Kamara"
"Santiago","Mosquera","Santiago Mosquera",2019,"FCD",1090,"Wing",42,0.643,0.758,-4.84788657724857,-11.5425870886871,16.664211317291,2.41925925925926,591.4,3.69908256880734,0.642857142857143,0.758283013744014,-0.42696982698703,-11.5425870886871,16.664211317291,2.41925925925926,169,92,"Mosquera"
"Jalen","Robinson","Jalen Robinson",2019,"DCU",446,"CB",52,0.712,0.805,-4.8537083864212,-9.33405458927155,17.7698434437021,3.92864864864865,80.004,11.1928251121076,0.711538461538462,0.804879007431177,-1.04474440604582,-9.33405458927155,17.7698434437021,3.92864864864865,285,163,"Robinson"
"Julian","Gressel","Julian Gressel",2019,"ATL",2847,"FB/WB",188,0.761,0.787,-4.98213424719871,-2.65007140808442,18.4431304351383,3.52800699300699,133,6.33930453108535,0.76063829787234,0.787139011953185,-0.167996096849693,-2.65007140808442,18.4431304351383,3.52800699300699,235,235,"Gressel"
"Kacper","Przybylko","Kacper Przybylko",2019,"PHI",1273,"F",21,0.524,0.762,-5.01230955123901,-23.8681407201858,19.8828681013224,3.89954545454546,277,1.58366064414768,0.523809523809524,0.762490931011382,-0.37799035107537,-23.8681407201858,19.8828681013224,3.89954545454546,176,38,"Przybylko"
"Connor","Lade","Connor Lade",2019,"NYRB",915,"FB/WB",124,0.605,0.645,-5.03626261651516,-4.06150211009287,15.2759842948855,7.33393333333333,132.75,13.0098360655738,0.604838709677419,0.645453730778348,-0.528394766322902,-4.06150211009287,15.2759842948855,7.33393333333333,31,71,"Lade"
"Darwin","Quintero","Darwin Quintero",2019,"MIN",1641,"CAM",35,0.629,0.776,-5.14998391270637,-14.7142397505896,18.3553638513153,7.0725,1750,2.04753199268739,0.628571428571429,0.775713826077325,-0.301278766374047,-14.7142397505896,18.3553638513153,7.0725,206,83,"Quintero"
"Maximiliano","Moralez","Maximiliano Moralez",2019,"NYC",2558,"Wing",137,0.745,0.782,-5.1678995937109,-3.77218948446051,18.7328390713018,3.52892156862745,2000,5.14151681000782,0.744525547445255,0.782247442289861,-0.193947756448884,-3.77218948446051,18.7328390713018,3.52892156862745,223,208,"Moralez"
"Alejandro","Romero Gamarra","Alejandro Romero Gamarra",2019,"NYRB",1952,"CAM",56,0.696,0.789,-5.20840509235859,-9.30072337921177,17.6584378591363,6.29551282051282,800,2.75409836065574,0.696428571428571,0.789435805220689,-0.256151070115996,-9.30072337921177,17.6584378591363,6.29551282051282,242,146,"Gamarra"
"Magnus","Eriksson","Magnus Eriksson",2019,"SJE",2936,"CAM",98,0.776,0.829,-5.21813525259495,-5.32462780877036,17.4380696078651,2.94763157894737,450,3.20435967302452,0.775510204081633,0.828756482169336,-0.170620226242887,-5.32462780877036,17.4380696078651,2.94763157894737,360,265,"Eriksson"
"Danny","Wilson","Danny Wilson",2019,"COL",1434,"CDM",183,0.705,0.733,-5.22684680670499,-2.8562004408224,20.8596209599301,4.95480620155039,540,12.2510460251046,0.704918032786885,0.733480037195109,-0.349914430574393,-2.8562004408224,20.8596209599301,4.95480620155039,111,155,"Wilson"
"Jakob","Nerwinski","Jakob Nerwinski",2019,"VAN",2117,"FB/WB",276,0.75,0.769,-5.34243387728931,-1.93566444829323,16.5514951444134,3.66388888888889,124.125,12.515824279641,0.75,0.769356644482932,-0.242264360991863,-1.93566444829323,16.5514951444134,3.66388888888889,193,222,"Nerwinski"
"Marco","Fabian","Marco Fabian",2019,"PHI",1178,"CAM",39,0.692,0.83,-5.37846514582634,-13.7909362713496,16.6341718008666,5.31981481481482,2274.087,3.17826825127334,0.692307692307692,0.830217055021188,-0.438312949065644,-13.7909362713496,16.6341718008666,5.31981481481482,369,138,"Fabian"
"Jefferson","Savarino","Jefferson Savarino",2019,"RSL",2360,"Wing",59,0.746,0.838,-5.44242081046104,-9.22444205162889,18.1336630921691,4.83784090909091,498.696,2.4,0.745762711864407,0.838007132380696,-0.221386609239093,-9.22444205162889,18.1336630921691,4.83784090909091,396,210,"Savarino"
"Jesus","Ferreira","Jesus Ferreira",2019,"FCD",2030,"F",89,0.775,0.837,-5.44902896881103,-6.12250445933824,16.846209472623,-2.655,70.25,4.20886699507389,0.775280898876405,0.836505943469787,-0.257688069461014,-6.12250445933824,16.846209472623,-2.655,390,264,"Ferreira"
"Marquinhos","Pedroso","Marquinhos Pedroso",2019,"FCD,DCU",379,"FB/WB",50,0.48,0.59,-5.47786275018007,-10.9557255003601,15.5320966522453,5.9225,375,12.664907651715,0.48,0.589557255003601,-1.38753251719601,-10.9557255003601,15.5320966522453,5.9225,12,21,"Pedroso"
"Jeremy","Ebobisse","Jeremy Ebobisse",2019,"POR",1293,"F",35,0.543,0.7,-5.49970218539238,-15.7134348154068,19.2711382902962,4.89052631578947,238,2.59860788863109,0.542857142857143,0.699991491011211,-0.408330556688065,-15.7134348154068,19.2711382902962,4.89052631578947,66,43,"Ebobisse"
"Alejandro","Bedoya","Alejandro Bedoya",2019,"PHI",3060,"CM",177,0.808,0.839,-5.52101063728333,-3.11921504931262,16.9060750210498,5.01898601398601,1266.25,5.55294117647059,0.807909604519774,0.8391017550129,-0.173208176855948,-3.11921504931262,16.9060750210498,5.01898601398601,399,337,"Bedoya"
"Theo","Bair","Theo Bair",2019,"VAN",704,"CAM",28,0.643,0.841,-5.54113790392875,-19.789778228317,11.5962865455296,-5.43694444444445,76.25,3.81818181818182,0.642857142857143,0.840754925140313,-0.755609714172103,-19.789778228317,11.5962865455296,-5.43694444444445,407,93,"Bair"
"Carlos","Gruezo","Carlos Gruezo",2019,"FCD",851,"CM",163,0.828,0.863,-5.60566268861293,-3.43905686417971,17.7162460857016,1.00944444444444,1025.75,18.3877790834313,0.828220858895706,0.862611427537503,-0.632366178738944,-3.43905686417971,17.7162460857016,1.00944444444444,451,378,"Gruezo"
"Alejandro","Pozuelo","Alejandro Pozuelo",2019,"TOR",2088,"CAM",79,0.81,0.881,-5.62971599400043,-7.12622277721574,15.8714380449393,0.698984375,3800,3.63218390804598,0.810126582278481,0.881388810050638,-0.258837516965537,-7.12622277721574,15.8714380449393,0.698984375,496,339,"Pozuelo"
"Wil","Trapp","Wil Trapp",2019,"CLB",2517,"CDM",451,0.863,0.875,-5.64004102349282,-1.2505634198432,19.3987041324848,2.24264781491003,593.746,17.2014302741359,0.862527716186253,0.875033350384685,-0.215114794698177,-1.2505634198432,19.3987041324848,2.24264781491003,485,464,"Trapp"
"Teal","Bunbury","Teal Bunbury",2019,"NER",1527,"F",37,0.486,0.64,-5.69277415052056,-15.385876082488,14.72728620551,7.66027777777778,270.75,2.32612966601179,0.486486486486487,0.640345247311367,-0.357895427930566,-15.385876082488,14.72728620551,7.66027777777778,30,22,"Bunbury"
"Danilo","Acosta","Danilo Acosta",2019,"ORL",718,"FB/WB",84,0.571,0.64,-5.78825331944973,-6.89077776124968,18.4556501188729,7.91583333333333,110,11.2311977715877,0.571428571428571,0.640336349041068,-0.773916878366538,-6.89077776124968,18.4556501188729,7.91583333333333,29,57,"Acosta"
"Andre","Shinyashiki","Andre Shinyashiki",2019,"COL",1462,"Wing",65,0.631,0.721,-5.86951934546232,-9.03002976224973,17.2397439060855,7.6180487804878,95,4.26812585499316,0.630769230769231,0.721069528391728,-0.385413034996158,-9.03002976224973,17.2397439060855,7.6180487804878,92,86,"Shinyashiki"
"Harry","Shipp","Harry Shipp",2019,"SEA",1488,"Wing",110,0.736,0.79,-5.87711706012488,-5.34283369102262,16.5378452879576,6.04956790123457,235,7.09677419354839,0.736363636363636,0.789791973273863,-0.379168842588702,-5.34283369102262,16.5378452879576,6.04956790123457,245,197,"Shipp"
"Jan","Gregus","Jan Gregus",2019,"MIN",2870,"CDM",280,0.832,0.853,-5.95092181861399,-2.12532922093357,18.4851829364128,5.6019313304721,883.5,9.36585365853658,0.832142857142857,0.853396149352193,-0.199055224594754,-2.12532922093357,18.4851829364128,5.6019313304721,440,391,"Gregus"
"Saad","Abdul-Salaam","Saad Abdul-Salaam",2019,"SEA",1148,"FB/WB",158,0.728,0.766,-5.98844455555081,-3.79015478199418,19.0004949299852,3.583,70.25,13.212543554007,0.727848101265823,0.765749649085765,-0.500775851335259,-3.79015478199418,19.0004949299852,3.583,183,183,"Abdul-Salaam"
"Roger","Espinoza","Roger Espinoza",2019,"SKC",1210,"CM",56,0.768,0.878,-6.16698798537254,-11.0124785453081,16.5263685402016,0.0561627906976744,800,4.44297520661157,0.767857142857143,0.877981928310224,-0.489281691401458,-11.0124785453081,16.5263685402016,0.0561627906976744,490,252,"Espinoza"
"Haris","Medunjanin","Haris Medunjanin",2019,"PHI",3310,"CDM",506,0.832,0.844,-6.26373011618856,-1.23789132730999,19.6574406417778,6.41678147268409,595.008,14.6755287009063,0.83201581027668,0.84439472354978,-0.181667097025408,-1.23789132730999,19.6574406417778,6.41678147268409,421,390,"Medunjanin"
"Brian","White","Brian White",2019,"NYRB",723,"F",17,0.294,0.664,-6.2917316108942,-37.0101859464365,18.0616867835978,3.818,57.225,2.25726141078838,0.294117647058824,0.664219506523188,-0.835416645429936,-37.0101859464365,18.0616867835978,3.818,44,10,"White"
"Roland","Lamah","Roland Lamah",2019,"CIN",1546,"Wing",64,0.656,0.755,-6.29805046319962,-9.8407038487494,14.9614527851236,2.54369047619048,806.25,3.97412677878396,0.65625,0.754657038487494,-0.391082046873974,-9.8407038487494,14.9614527851236,2.54369047619048,161,100,"Lamah"
"Samuel","Piette","Samuel Piette",2019,"MTL",2382,"CM",254,0.803,0.83,-6.80466295033694,-2.67900116154998,21.3513660431089,4.21892156862745,143.159,10.2367758186398,0.803149606299213,0.829939617914712,-0.274243343086627,-2.67900116154998,21.3513660431089,4.21892156862745,368,324,"Piette"
"Adam","Lundkvist","Adam Lundkvist",2019,"HOU",2589,"FB/WB",315,0.711,0.733,-6.90596081875265,-2.19236851388973,17.7937347272454,1.92470982142857,303.75,11.6801853997683,0.711111111111111,0.733034796250008,-0.256072707068464,-2.19236851388973,17.7937347272454,1.92470982142857,110,162,"Lundkvist"
"Gonzalo","Martinez","Gonzalo Martinez",2019,"ATL",1495,"CAM",49,0.673,0.815,-6.92744882404805,-14.1376506613225,19.6291260925608,3.01090909090909,900,3.14648829431438,0.673469387755102,0.814845894368327,-0.444839523149574,-14.1376506613225,19.6291260925608,3.01090909090909,317,119,"Martinez"
"Will","Johnson","Will Johnson",2019,"ORL",1794,"CM",209,0.833,0.866,-7.05321940779685,-3.37474612813247,19.0936970187547,2.06669540229885,491.004,11.1839464882943,0.832535885167464,0.866283346448789,-0.377429801086119,-3.37474612813247,19.0936970187547,2.06669540229885,465,392,"Johnson"
"Leonardo","Bertone","Leonardo Bertone",2019,"CIN",2221,"CDM",231,0.784,0.814,-7.05375535041093,-3.05357374476664,20.5356519245857,4.32806629834254,496.667,9.9846915803692,0.783549783549784,0.81408552099745,-0.304889920594079,-3.05357374476664,20.5356519245857,4.32806629834254,315,278,"Bertone"
"Aaron","Long","Aaron Long",2019,"NYRB",2300,"CB",353,0.603,0.623,-7.09208033885805,-2.00908791469067,21.5251063436347,9.01319248826291,800,14.7339130434783,0.603399433427762,0.623490312574669,-0.296017266317553,-2.00908791469067,21.5251063436347,9.01319248826291,25,69,"Long"
"Cristhian","Paredes","Cristhian Paredes",2019,"POR",1773,"CDM",103,0.777,0.848,-7.30108600854874,-7.08843301800849,18.2975527379015,5.221,283.5,5.57698815566836,0.776699029126214,0.847583359306298,-0.395321069836819,-7.08843301800849,18.2975527379015,5.221,426,268,"Paredes"
"Dillon","Powers","Dillon Powers",2019,"ORL",673,"CM",50,0.68,0.826,-7.3137913942337,-14.6275827884674,17.7092609072562,4.78602941176471,200,7.13224368499257,0.68,0.826275827884674,-1.04327484969753,-14.6275827884674,17.7092609072562,4.78602941176471,350,124,"Powers"
